,FACILITY_ID,FACILITY_NAME_1,FIPS_1,COUNTY,NAICS_1,REPORTING_YEAR,UNIT_NAME_1,UNIT_TYPE,FUEL_TYPE_1,TIER,Capacity_1 (mmBtu/hr),FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr
2195,1007942.0,,20113.0,,324110.0,2010.0,EU-BH-10,S (Stoker Boiler),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),169.9,0.0,.,na,na
2196,1007942.0,,20113.0,,324110.0,2010.0,EU-BH-3,S (Stoker Boiler),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),51.0,0.0,.,na,na
2197,1007942.0,,20113.0,,324110.0,2010.0,EU-BH-5,S (Stoker Boiler),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),137.5,0.0,.,na,na
2198,1007942.0,,20113.0,,324110.0,2017.0,EU-CAT-2,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),75.0,261168000.0,scf,263779.68,30.11183561643836
2199,1007942.0,,20113.0,,324110.0,2013.0,EU-CAT-2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),75.0,0.0,.,na,na
2200,1007958.0,,45077.0,,313210.0,2014.0,GP-002,OCS (Other combustion source),Propane Gas,Tier 1 (Equation C-1),63.0,6456.644920686574,scf,16.27074520013016,0.001857391004581069
2201,1007958.0,,45077.0,,313311.0,2014.0,GP-002,OCS (Other combustion source),Propane Gas,Tier 1 (Equation C-1),63.0,6456.644920686574,scf,16.27074520013016,0.001857391004581069
2202,1007964.0,,1091.0,,322130.0,2015.0,PB1,S (Stoker Boiler),Bituminous,TIER 4,282.0,0.0,.,234545.4545454546,26.77459526774595
2203,1007964.0,,1091.0,,322130.0,2012.0,PB1,S (Stoker Boiler),Distillate Fuel Oil No. 2,TIER 4,282.0,0.0,.,0,0
2204,1007964.0,,1091.0,,322130.0,2015.0,PB1,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),TIER 4,282.0,0.0,.,630000,71.91780821917808
2205,1007964.0,,1091.0,,322130.0,2015.0,PB1,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,282.0,0.0,.,325000,37.10045662100457
2206,1007964.0,,1091.0,,322130.0,2016.0,PB3,S (Stoker Boiler),Bituminous,TIER 4,363.9,0.0,.,830909.0909090909,94.85263594852637
2207,1007964.0,,1091.0,,322130.0,2016.0,PB3,S (Stoker Boiler),Distillate Fuel Oil No. 2,TIER 4,363.9,0.0,.,3333.333333333333,0.3805175038051751
2208,1007964.0,,1091.0,,322130.0,2016.0,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,363.9,0.0,.,690277.7777777778,78.798833079655
2209,1007966.0,,34011.0,,327212.0,2017.0,GP-2,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),50.0,0.0,gallons,0,0
2210,1007972.0,,35015.0,,324110.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),2.08,0.0,gallons,0,0
2211,1007978.0,,6037.0,,324110.0,2018.0,B Train DB Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),119.7,0.0,.,na,na
2212,1007978.0,,6037.0,,324110.0,2018.0,C Train DB Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),120.0,0.0,.,na,na
2213,1007978.0,,6037.0,,324110.0,2016.0,Cogen Aux Boiler,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),342.0,0.0,.,na,na
2214,1007978.0,,6037.0,,324110.0,2018.0,D Train DB Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),132.0,0.0,.,na,na
2215,1007978.0,,6037.0,,324110.0,2018.0,GP-1 V1800 Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),219.0,0.0,.,na,na
2216,1007978.0,,6037.0,,324110.0,2018.0,GP-2 V846 Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),220.0,0.0,.,na,na
2217,1007978.0,,6037.0,,324110.0,2018.0,GP-3 V500 Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),176.0,0.0,.,na,na
2218,1007981.0,,42073.0,,327310.0,2013.0,GP-Kilns 1  2 &3,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),124.0,0.0,scf,0,0
2219,1007981.0,,42073.0,,327310.0,2013.0,GP-Raw_Mill_Furnaces,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),200.0,0.0,scf,0,0
2220,1007981.0,,42073.0,,327310.0,2010.0,GP-process heaters,OCS (Other combustion source),Kerosene,Tier 1 (Equation C-1),249.0,413.71158392434984,gallons,55.85106382978723,0.006375692218012242
2221,1007981.0,,42073.0,,327310.0,2013.0,GP-process heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),249.0,0.0,scf,0,0
2222,1008014.0,,28149.0,,324110.0,2017.0,GP-RFG,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),45.0,104557201.4,scf,145334.509946,16.59069748242009
2223,1008018.0,,53073.0,,324110.0,2010.0,22F-1A,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),91.0,0.0,.,na,na
2224,1008018.0,,53073.0,,324110.0,2012.0,22F-1B,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),108.0,0.0,.,na,na
2225,1008018.0,,53073.0,,324110.0,2012.0,22F-1C,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),162.0,0.0,.,na,na
2226,1008018.0,,53073.0,,324110.0,2012.0,22F-1C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),162.0,0.0,.,na,na
2227,1008018.0,,53073.0,,324110.0,2012.0,22F-1E,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),164.0,0.0,.,na,na
2228,1008018.0,,53073.0,,324110.0,2015.0,CO Boiler,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),109.0,0.0,.,na,na
2229,1008018.0,,53073.0,,324110.0,2012.0,CO Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),109.0,0.0,.,na,na
2230,1008018.0,,53073.0,,324110.0,2018.0,GP-Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),163.0,0.0,.,na,na
2231,1008018.0,,53073.0,,324110.0,2015.0,GP-SRU,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),23.0,0.0,.,na,na
2232,1008021.0,,13313.0,,314110.0,2012.0,BL03,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),69.0,0.0,gallons,0,0
2233,1008021.0,,13313.0,,314110.0,2013.0,BL04,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1b  natural gas billing in mmBtu),75.0,0.0,scf,0,0
2234,1008021.0,,13313.0,,314110.0,2012.0,BL05,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),75.0,0.0,gallons,0,0
2235,1008059.0,,48085.0,,334413.0,2018.0,GP-RFAB1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),21.0,0.0,gallons,0,0
2236,1008059.0,,48085.0,,334413.0,2018.0,GP-RFAB2,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),36.0,48.988485746310175,gallons,6.760411032990806,0.0007717364192911879
2237,1008059.0,,48113.0,,334413.0,2018.0,GP-RFAB1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),21.0,0.0,gallons,0,0
2238,1008059.0,,48113.0,,334413.0,2018.0,GP-RFAB2,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),36.0,48.988485746310175,gallons,6.760411032990806,0.0007717364192911879
2239,1008110.0,,48355.0,,324110.0,2018.0,13-H-01C,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),300.0,0.0,.,na,na
2240,1008110.0,,48355.0,,324110.0,2018.0,30-B-02,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),244.0,0.0,.,na,na
2241,1008110.0,,48355.0,,324110.0,2018.0,30-B-03,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),278.0,0.0,.,na,na
2242,1008110.0,,48355.0,,324110.0,2018.0,30-B-04,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),500.0,0.0,.,na,na
2243,1008110.0,,48355.0,,324110.0,2013.0,Heater - CPC Boiler #1 (30-B-01),OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),350.0,0.0,.,na,na
2244,1008271.0,,47157.0,,324110.0,2011.0,P021C,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),70.5,0.0,.,na,na
2245,1008271.0,,47157.0,,324110.0,2012.0,P021D,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),95.0,0.0,.,na,na
2246,1008271.0,,47157.0,,324110.0,2018.0,P021E,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),180.0,0.0,.,na,na
2247,1008271.0,,47157.0,,324110.0,2014.0,P049,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),312.5,0.0,.,na,na
2248,1008271.0,,47157.0,,324110.0,2016.0,P049,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),315.7,0.0,.,na,na
2249,1008310.0,,48297.0,,324110.0,2016.0,54 F-2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),350.0,1480063256.0,scf,1439890.095520254,164.3710154703486
2250,1008310.0,,48297.0,,324110.0,2017.0,6F-2,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),108.9,0.0,.,na,na
2251,1008310.0,,48297.0,,324110.0,2018.0,6F1-B,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),84.7,128981396.0,scf,na,na
2252,1008310.0,,48297.0,,324110.0,2013.0,SP-5,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),54.0,0.0,.,na,na
2253,1008504.0,,6095.0,,324110.0,2018.0,Cogen SG-4901 LPFG,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),310.0,0.0,.,na,na
2254,1008504.0,,6095.0,,324110.0,2013.0,Heater - SG4901 Cogen HRSG,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),272.0,0.0,.,na,na
2255,1008708.0,,51670.0,,322130.0,2018.0,CB,PCWD (Pulverized coal  wall-fired  dry bottom),Bituminous,Tier 3 (Equation C-3  solid fuel),755.0,0.0,.,na,na
2256,1008708.0,,51670.0,,322130.0,2010.0,CB,PCWD (Pulverized coal  wall-fired  dry bottom),Bituminous,Tier 3 (Equation C-3  solid fuel),846.0,0.0,.,na,na
2257,1008708.0,,51670.0,,322130.0,2013.0,CB,PCWD (Pulverized coal  wall-fired  dry bottom),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),755.0,0.0,.,na,na
2258,1008708.0,,51670.0,,322130.0,2010.0,CB,PCWD (Pulverized coal  wall-fired  dry bottom),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),846.0,0.0,.,na,na
2259,1008767.0,,36115.0,,322121.0,2018.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.7,408.0,gallons,56.304,0.006427397260273973
2260,1008928.0,,9003.0,,336413.0,2017.0,Bldg 3 Boiler #1,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),22.0,98.0,gallons,13.524,0.001543835616438356
2261,1008928.0,,9003.0,,336413.0,2017.0,Bldg 3 Boiler #2,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),21.0,120.0,gallons,16.56,0.00189041095890411
2262,1008938.0,,48167.0,,324110.0,2018.0,Boiler 18,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),273.0,0.0,.,na,na
2263,1008938.0,,48167.0,,324110.0,2018.0,Boiler 26,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),354.0,0.0,.,na,na
2264,1008938.0,,48167.0,,324110.0,2018.0,Boiler 32,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),120.0,0.0,.,na,na
2265,1008938.0,,48167.0,,324110.0,2018.0,Boiler 34,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),360.0,0.0,.,na,na
2266,1009066.0,,48355.0,,324110.0,2017.0,GP- 40# Fuel Gas System,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),89.0,0.0,.,na,na
2267,1009066.0,,48355.0,,324110.0,2015.0,GP- 90# Fuel Gas System,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),222.0,0.0,.,na,na
2268,1009066.0,,48355.0,,324110.0,2018.0,GP- CCR Loop 1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),186.0,0.0,.,na,na
2269,1009066.0,,48355.0,,324110.0,2018.0,GP- MSTDP Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),72.0,0.0,.,na,na
2270,1009066.0,,48355.0,,324110.0,2017.0,GP- West Crude Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),211.0,0.0,.,na,na
2271,1009066.0,,48355.0,,324110.0,2016.0,GP- West Plant Purchased Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),30.0,0.0,.,na,na
2272,1009066.0,,48355.0,,324110.0,2017.0,GP- West Plant Purchased Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),250.0,0.0,.,na,na
2273,1009066.0,,48355.0,,324110.0,2018.0,MSTDP Toluene Cumene Reboiler,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),311.0,0.0,.,na,na
2274,1009066.0,,48355.0,,324110.0,2015.0,West FCCU CO Boiler,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),310.0,0.0,.,na,na
2275,1009066.0,,48355.0,,324110.0,2014.0,West Marine Vapor Recovery Unit,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),120.0,0.0,.,na,na
2276,1009066.0,,48355.0,,324110.0,2018.0,West Railcar (Metaxylene) Rack VCU,OCS (Other combustion source),Fuel Gas,Tier 1 (Equation C-1),2.31,0.0,scf,0,0
2277,1009066.0,,48355.0,,324110.0,2018.0,West Refinery Truck Rack VCU,OCS (Other combustion source),Fuel Gas,Tier 1 (Equation C-1),17.8,0.0,scf,0,0
2278,1009066.0,,48355.0,,324110.0,2017.0,West WWTP Centrifugal Pump - 62GA2224,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),110.0,39.19078859704815,gallons,5.408328826392646,0.0006173891354329504
2279,1009067.0,,48355.0,,324110.0,2017.0,East B10 Boiler,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),360.0,0.0,.,na,na
2280,1009067.0,,48355.0,,324110.0,2016.0,GP- East Plant Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),170.0,0.0,.,na,na
2281,1009067.0,,48355.0,,324110.0,2015.0,GP- East Plant Purchased Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),65.0,0.0,.,na,na
2282,1009068.0,,49011.0,,324110.0,2011.0,Boiler Six,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),42.0,0.0,.,na,na
2283,1009068.0,,49011.0,,324110.0,2018.0,GP-North Fuel Gas Drum,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),83.0,0.0,.,na,na
2284,1009068.0,,49011.0,,324110.0,2018.0,GP-South Fuel Gas Drum,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),71.0,0.0,.,na,na
2285,1009080.0,,22089.0,,324110.0,2018.0,2004-10,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),420.0,1137179028.0,scf,na,na
2286,1009080.0,,22089.0,,324110.0,2018.0,94-45,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),354.0,899375762.4,scf,na,na
2287,1009080.0,,22089.0,,324110.0,2013.0,Boiler 401-F,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),99.0,0.0,scf,0,0
2288,1009505.0,,17197.0,,325192.0,2010.0,CP-02,OCS (Other combustion source),Biogas (Captured methane),Tier 3 (Equation C-5  gaseous fuel),250.0,0.0,.,na,na
2289,1009505.0,,17197.0,,325192.0,2015.0,Propane,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),1.0,0.0,gallons,0,0
2290,1009505.0,,17197.0,,325194.0,2010.0,CP-02,OCS (Other combustion source),Biogas (Captured methane),Tier 3 (Equation C-5  gaseous fuel),250.0,0.0,.,na,na
2291,1009505.0,,17197.0,,325194.0,2015.0,Propane,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),1.0,0.0,gallons,0,0
2292,1009580.0,,42079.0,,334413.0,2012.0,GP-MTPBOILERS,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),12.0,0.0,gallons,0,0
2293,1009581.0,,23005.0,,334413.0,2016.0,GP-01,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),20.9,150.0,gallons,20.7,0.002363013698630137
2294,1009702.0,,26133.0,,311942.0,2014.0,GP-HS,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.0,0.0,gallons,0,0
2295,1009702.0,,26133.0,,311942.0,2015.0,GP-HS,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),90.0,682483088.0,scf,711225.6376827001,81.19014128797946
2296,1009702.0,,26133.0,,325312.0,2014.0,GP-HS,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),90.0,0.0,gallons,0,0
2297,1009702.0,,26133.0,,325312.0,2015.0,GP-HS,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),90.0,682483088.0,scf,711225.6376827001,81.19014128797946
2298,1009805.0,,51683.0,,334413.0,2014.0,GP-Building 130,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),14.6,44.0,gallons,6.072000000000001,0.0006931506849315069
2299,1009805.0,,51683.0,,334413.0,2018.0,GP-Building 130,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),14.6,49851991.03,scf,53441.33438416,6.10060894796347
2300,1009805.0,,51683.0,,334413.0,2015.0,GP-CUP and FAB,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),29.3,50.0,gallons,6.9,0.0007876712328767124
2301,1009872.0,,48453.0,,334413.0,2013.0,GP-Site-Wide Natural Gas,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),53.07,11.78210180914173,gallons,1.590583744234134,0.0001815734867847185
2302,1010083.0,,4013.0,,334413.0,2018.0,GP-Natural Gas Combustion Units,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),50.0,208892000.0,scf,218055.1819999999,24.89214406392693
2303,1010305.0,,48157.0,,334413.0,2015.0,B2 Generator,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),1.91,0.0,gallons,0,0
2304,1010327.0,,19179.0,,311611.0,2017.0,GP-Stationary Gas Equipment,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),60.0,30.15,gallons,4.1607,0.0004749657534246576
2305,1010356.0,,48369.0,,311611.0,2018.0,GP-Biogas Boilers 1-4,OCS (Other combustion source),Other Biomass Gases,Tier 2 (Equation C-2a),21.0,206101557.0,scf,150123.0899046514,17.13733903021135
2306,1010549.0,,18129.0,,311222.0,2017.0,GP-Biomass,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),57.3,0.0,tons,0,0
2307,1010549.0,,18129.0,,311222.0,2017.0,GP-Biomass,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),57.3,0.0,tons,0,0
2308,1010549.0,,18129.0,,311222.0,2016.0,GP-P17B P17C,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),114.6,0.0,tons,0,0
2309,1010549.0,,18129.0,,311222.0,2016.0,GP-P17B P17C,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),114.6,0.0,tons,0,0
2310,1010549.0,,18129.0,,311224.0,2017.0,GP-Biomass,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),57.3,0.0,tons,0,0
2311,1010549.0,,18129.0,,311224.0,2017.0,GP-Biomass,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),57.3,0.0,tons,0,0
2312,1010549.0,,18129.0,,311224.0,2016.0,GP-P17B P17C,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),114.6,0.0,tons,0,0
2313,1010549.0,,18129.0,,311224.0,2016.0,GP-P17B P17C,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),114.6,0.0,tons,0,0
2314,1010593.0,,1097.0,,325180.0,2016.0,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),25.3,56764334.83985071,scf,57774.74000000005,6.595289954337905
2315,1010593.0,,1097.0,,325180.0,2017.0,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),36.58,29205050.108076196,scf,29724.89999999995,3.393253424657528
2316,1010593.0,,1097.0,,325180.0,2017.0,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),32.8,42735311.4560817,scf,43495.99999999996,4.965296803652963
2317,1010593.0,,1097.0,,325188.0,2016.0,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),25.3,56764334.83985071,scf,57774.74000000005,6.595289954337905
2318,1010593.0,,1097.0,,325188.0,2017.0,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),36.58,29205050.108076196,scf,29724.89999999995,3.393253424657528
2319,1010593.0,,1097.0,,325188.0,2017.0,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),32.8,42735311.4560817,scf,43495.99999999996,4.965296803652963
2320,1010610.0,,29217.0,,311222.0,2017.0,Flash Tester,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.002388,0.0,gallons,0,0
2321,1010610.0,,29217.0,,311224.0,2017.0,Flash Tester,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.002388,0.0,gallons,0,0
2322,1010624.0,,2013.0,,311710.0,2017.0,GP-All Units,OCS (Other combustion source),Rendered Animal Fat,Tier 1 (Equation C-1),34.6,0.0,gallons,0,0
2323,1010624.0,,2013.0,,311712.0,2017.0,GP-All Units,OCS (Other combustion source),Rendered Animal Fat,Tier 1 (Equation C-1),34.6,0.0,gallons,0,0
2324,1010658.0,,31081.0,,325193.0,2012.0,Boiler C Z-7201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1b  natural gas billing in mmBtu),92.4,0.0,scf,0,0
2325,1010687.0,,38035.0,,311411.0,2017.0,GP-Natural Gas Meter #698873_B-Products,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1a  natural gas billing in therms),18.0,0.0,scf,0,0
2326,1010879.0,,22089.0,,325120.0,2017.0,AUX BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),365.0,978089236.0781,scf,986402.9945847639,112.6030815736032
2327,1010895.0,,53027.0,,321113.0,2012.0,McBurney Boiler,S (Stoker Boiler),Wood and Wood Residuals,Tier 2 (Equation C-2c  steam generation),310.0,0.0,tons,2494688.699360341,284.7818149954728
2328,1010895.0,,53027.0,,321113.0,2018.0,McBurney Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),Tier 2 (Equation C-2c  steam generation),310.0,1334295462.096858,tons,2592159.914712153,295.9086660630312
2329,1010897.0,,53041.0,,321113.0,2018.0,Boiler - Nebraska,OB (Boiler  other),Wood and Wood Residuals (dry basis),Tier 2 (Equation C-2c  steam generation),88.0,315953758.90228164,tons,446553.3049040512,50.97640466941223
2330,1010897.0,,53041.0,,321113.0,2012.0,Nebraska Boiler,OB (Boiler  other),Wood and Wood Residuals,Tier 2 (Equation C-2c  steam generation),88.0,0.0,tons,393933.9019189766,44.96962350673249
2331,1010898.0,,53057.0,,321113.0,2012.0,McBurney Boiler,S (Stoker Boiler),Wood and Wood Residuals,Tier 2 (Equation C-2c  steam generation),430.0,0.0,tons,3221599.147121535,367.7624597170702
