state,fips,county,eis_facility_id,company_name,site_name,naics_code,zip_code,eis_unit_id,unit_type,unit_description,design_capacity,design_capacity_uom,eis_process_id,process_description,calc_data_year,naics_sub,cap_mmbtuhr,fuel_type,data_source
CA,6099,Stanislaus,656011,STANISLAUS FOOD PRODUCTS,STANISLAUS FOOD PRODUCTS,311119,95354,45594313,Boiler,140 mmbtu/hr boiler #1 - ng/#2 fuel,0.1,E6BTU/HR,53151614,140 mmbtu/hr boiler #1 - ng - nebraska,,311,0.1,natural gas,NEI
CA,6089,Shasta,8411711,BURNEY FOREST PRODUCTS,BURNEY FOREST PRODUCTS,321920,96013,1470513,Boiler,wood-fired boiler #1,0.1,E6BTU/HR,49643914,lumber drying & cogeneration,,321,0.1,biomass,NEI
CA,6001,Alameda,447811,"BAXTER HEALTH CARE CORP, HYLAN",LONZA HAYWARD,325412,94545,48907813,Boiler,40 hp natl gas fired steam boiler,0.1,E6BTU/HR,59843914,40 hp natl gas fired steam boiler,,325,0.1,,NEI
CA,6037,Los Angeles,1191011,TEXOLLINI INC,TEXOLLINI INC,313310,90810,43195813,Boiler,printer,0.1,E6BTU/HR,54177414,"circular knitting, dyeing, printing & finishing",,313,0.1,,NEI
CA,6019,Fresno,520711,"SIMONE FRUIT CO., INC.","SIMONE FRUIT CO., INC.",311999,93722,48524613,Boiler,48 mmbtu/hr total burners-dehydrato,0.1,E6BTU/HR,59049714,48 mmbtu/hr (total) burners - ng,,311,0.1,natural gas,NEI
CA,6037,Los Angeles,436611,US BORAX INC,US BORAX INC,325180,90744,49123713,Boiler,nan,0.1,E6BTU/HR,56289814,manufacture boron compounds,,325,0.1,,NEI
CA,6037,Los Angeles,1166411,"PACIFIC CONTINENTAL TEXTILES, INC.","PACIFIC CONTINENTAL TEXTILES, INC.",313310,90221,43880713,Boiler,boiler 1,0.1,E6BTU/HR,55919114,textile processing,,313,0.1,,NEI
CA,6001,Alameda,513511,AMERICAN LICORICE COMPANY,AMERICAN LICORICE COMPANY,311352,94587,48544113,Boiler,hot water boiler,0.1,E6BTU/HR,59567614,hot water boiler,,311,0.1,,NEI
CA,6001,Alameda,512911,SAFEWAY MILK PLANT,SAFEWAY MILK PLANT,311511,94577,48548113,Boiler,"industrial boile, b1",0.1,E6BTU/HR,59752414,"industrial boile, b1",,311,0.1,,NEI
WA,53015,Cowlitz,7000311,Nippon Dynowave,Nippon Dynawave Packaging Co.,322110,98632,14251213,Boiler,boiler #6 res oil nat gas (pb 6),195.0,E6BTU/HR,1977314,power boiler #6: natural gas,,322,195.0,fuel oil,NEI
WA,53015,Cowlitz,7000211,,"WestRock Longview, LLC",322130,98632,14257513,Boiler,boiler 16 nat gas res oil,0.01,E6BTU/HR,2175014,nan,,322,0.01,fuel oil,NEI
WA,53015,Cowlitz,7000211,,"WestRock Longview, LLC",322130,98632,14257313,Boiler,boiler #20 hog fuel nat gas res oil,0.01,E6BTU/HR,2175614,nan,,322,0.01,fuel oil,NEI
WA,53015,Cowlitz,7000211,,"WestRock Longview, LLC",322130,98632,14254113,Boiler,boiler #13,0.01,E6BTU/HR,2219814,nan,,322,0.01,,NEI
WA,53027,Grays Harbor,7503011,Na,Ascensus Specialty Chemicals LLC,325180,98541,11174713,Boiler,"boiler, nat. gas - #g23e - (eu3)",26.0,E6BTU/HR,1229214,nan,,325,26.0,,NEI
WA,53027,Grays Harbor,4880211,,"COSMO Specialty Fibers, Inc.",322130,98537,29298613,Boiler,"hog fuel blr, power blr, bypass sta",200.0,E6BTU/HR,1230214,nan,,322,200.0,,NEI
WA,53027,Grays Harbor,4880211,,"COSMO Specialty Fibers, Inc.",322130,98537,29298513,Boiler,hogged fuel boiler dryer,0.01,E6BTU/HR,1230314,nan,,322,0.01,,NEI
WA,53063,Spokane,6439011,Na,Kaiser Trentwood,331315,99216,16739813,Boiler,3 natural gas-fired boilers,0.01,E6BTU/HR,1524914,nan,,331,0.01,natural gas,NEI
WA,53011,Clark,4986811,,Georgia-Pacific Consumer Operations LLC,322121,98607,28809413,Boiler,power boiler #3,0.01,E6BTU/HR,2135014,nan,,322,0.01,,NEI
WA,53011,Clark,4986811,,Georgia-Pacific Consumer Operations LLC,322121,98607,28809013,Boiler,power boiler #5,0.01,E6BTU/HR,2135614,nan,,322,0.01,,NEI
SD,46099,Minnehaha,6502911,,Smithfield Packaged Meats Corp.,311611,57117,18578513,Boiler,1998 superior steam boiler,45.0,E6BTU/HR,12156414,nan,,311,45.0,,NEI
SD,46081,Lawrence,2910911,NEIMAN ENTERPRISES INC,Spearfish Forest Products,32111,57783,38418913,Boiler,1974 riley stoker bent water tube s,100.0,E6BTU/HR,12157614,nan,,321,100.0,,NEI
SD,46103,Pennington,7951911,,Midwest Manufacturing dba Dakota Panel,321219,57701,3506513,Boiler,1981/86 babcock wilcox/coen boiler,75.0,E6BTU/HR,15120214,nan,,321,75.0,,NEI
SD,46103,Pennington,2926911,,Rushmore Forest Products Inc,321113,57745,38415613,Boiler,kipper & sons wood waste fired stea,164.0,E6BTU/HR,15121414,nan,,321,164.0,biomass,NEI
OK,40031,Comanche,7320311,GOODYEAR TIRE AND RUBBER CO,GOODYEAR LAWTON,326211,73505-9799,8334813,Boiler,oil fired boiler  keeler,100.0,E6BTU/HR,17356614,natural gas - > 100 million btu/hr,,326,100.0,natural gas,NEI
OK,40031,Comanche,7320311,GOODYEAR TIRE AND RUBBER CO,GOODYEAR LAWTON,326211,73505-9799,8334713,Boiler,boiler no 2  babcock and wilcox,122.0,E6BTU/HR,17356914,natural gas - > 100 million btu/hr,,326,122.0,natural gas,NEI
OK,40031,Comanche,7320311,GOODYEAR TIRE AND RUBBER CO,GOODYEAR LAWTON,326211,73505-9799,8334613,Boiler,boiler no 1  babcock and wilcox,122.0,E6BTU/HR,17357114,natural gas - > 100 million btu/hr,,326,122.0,natural gas,NEI
OK,40101,Muskogee,8184211,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,MUSKOGEE MILL,322121,74403-4909,5382513,Boiler,boiler - unit b-4,557.0,E6BTU/HR,15795014,natural gas - > 100 million btu/hr,,322,557.0,natural gas,NEI
OK,40101,Muskogee,8184211,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,MUSKOGEE MILL,322121,74403-4909,5382413,Boiler,boiler - unit b-3,557.0,E6BTU/HR,15795214,"natural gas - boiler, tangential-fired",,322,557.0,natural gas,NEI
OK,40101,Muskogee,8184211,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,MUSKOGEE MILL,322121,74403-4909,5382313,Boiler,boiler - unit b-2 - babcock and wil,440.0,E6BTU/HR,15795414,subbituminous coal - pulverized coal: dry bottom,,322,440.0,coal,NEI
OK,40101,Muskogee,8184211,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,MUSKOGEE MILL,322121,74403-4909,5382213,Boiler,boiler - unit b-1 - zurn,310.0,E6BTU/HR,15795514,natural gas - > 100 million btu/hr,,322,310.0,natural gas,NEI
MO,29091,Howell,8216811,Na,DRS SUSTAINMENT SYSTEMS INC. WEST PLAINS,336212,65775,5718413,Boiler,41-pyrolysis cleaning furnace,0.5,E6BTU/HR,25937014,< 10 million btu/hr,,336,0.5,,NEI
MO,29097,Jasper,5340011,Na,BEMIS PACKAGING LLC JOPLIN PLANT,326112,64801,26474213,Boiler,ep-11-voc oxidizer system,0.01,E6BTU/HR,23343214,"4 thermal oxidizers (three catalytic, one regenerative), thr",,326,0.01,,NEI
NE,31141,Platte,7627911,Becton-Dickinson,BD Medical Systems,339112,68601-3617,12551813,Boiler,53-1 johnston steam boiler #1 north,0.01,E6BTU/HR,21823414,53-1 johnston steam boiler #1 north /nat gas,,339,0.01,,NEI
NE,31141,Platte,7627911,Becton-Dickinson,BD Medical Systems,339112,68601-3617,12551113,Boiler,53-2 johnston steam boiler #2 south,0.01,E6BTU/HR,21824114,53-2 johnston steam boiler #2 south /nat gas,,339,0.01,,NEI
NE,31047,Dawson,6703211,,Tyson Fresh Meats Inc,311611,68850-2648,12889113,Boiler,natural gas boiler,0.01,E6BTU/HR,21859914,natural gas,,311,0.01,natural gas,NEI
NE,31047,Dawson,6703211,,Tyson Fresh Meats Inc,311611,68850-2648,12889013,Boiler,natural gas boiler,0.01,E6BTU/HR,21860014,natural gas,,311,0.01,natural gas,NEI
NE,31047,Dawson,6703211,,Tyson Fresh Meats Inc,311611,68850-2648,12888913,Boiler,natural gas boiler,0.01,E6BTU/HR,21860114,natural gas,,311,0.01,natural gas,NEI
NE,31047,Dawson,6703211,,Tyson Fresh Meats Inc,311611,68850-2648,12888813,Boiler,natural gas boiler,0.01,E6BTU/HR,21860214,natural gas,,311,0.01,natural gas,NEI
NE,31089,Holt,6718111,Na,Elkhorn River Farms LLC,311423,68763-4663,12852413,Boiler,boiler,0.01,E6BTU/HR,21870214,natural gas,,311,0.01,natural gas,NEI
KS,20055,Finney,3168211,"TYSON FRESH MEATS, INC.",Tyson Fresh Meats - Holcomb,311611,67851,38759313,Boiler,eu-blr2,0.01,E6BTU/HR,38151314,boiler #2,,311,0.01,,NEI
KS,20175,Seward,3806911,"NATIONAL BEEF PACKING COMPANY, L.L.C.",National Beef Packing - Liberal,311611,67901,37506613,Boiler,5mmbtu/hr ia-nfab1,5.0,E6BTU/HR,39299914,5mmbtu/hr natgas heater,,311,5.0,,NEI
KS,20125,Montgomery,8059611,"ACME FOUNDRY, INC.",Acme Foundry,331511,67337,7230013,Boiler,natural gas combustion,0.01,E6BTU/HR,37870914,ia-240 & ia-scm; (ia-fng),,331,0.01,natural gas,NEI
KS,20113,McPherson,8067211,CHS McPherson Refinery Inc.,CHS McPherson Refinery,324110,67460,6235513,Boiler,eu-bh-10 sb-019 19 boiler,0.01,E6BTU/HR,37516914,eu-bh-10 sb-019 19 boiler,,324,0.01,,NEI
KS,20057,Ford,3662011,"NATIONAL BEEF PACKING COMPANY, L.L.C.",National Beef Packing - Dodge City,311611,67801,37570913,Boiler,eu-boiler5,49.0,E6BTU/HR,37988114,49mmbtu/hr boiler,,311,49.0,,NEI
KS,20175,Seward,3806911,"NATIONAL BEEF PACKING COMPANY, L.L.C.",National Beef Packing - Liberal,311611,67901,37506113,Boiler,6mmbtu/hr ia-sfab2,6.0,E6BTU/HR,39300414,6mmbtu/hr natgas heater,,311,6.0,,NEI
KS,20057,Ford,3662011,"NATIONAL BEEF PACKING COMPANY, L.L.C.",National Beef Packing - Dodge City,311611,67801,37571913,Boiler,ia-intstnrm,0.01,E6BTU/HR,37987114,5mmbtu/hr htr,,311,5.0,,NEI
KS,20055,Finney,3168211,"TYSON FRESH MEATS, INC.",Tyson Fresh Meats - Holcomb,311611,67851,38759613,Boiler,eu-sphtr,0.01,E6BTU/HR,38150914,air make up units,,311,0.01,,NEI
ID,16069,Nez Perce,7321711,,CLEARWATER PAPER CORP - PPD & CPD,322130,83501,8310913,Boiler,no 2 power boiler,336.0,E6BTU/HR,46688114,#2 power boiler - firing gas,,322,336.0,,NEI
ID,16077,Power,559811,,J R SIMPLOT COMPANY-DON SIDING POCATELLO,325312,83201,48138013,Boiler,hpb&w boiler,180.0,E6BTU/HR,46490114,hpb&w boiler - gas fired,,325,180.0,,NEI
CO,8059,Jefferson,4263611,Na,BALL METAL BEVERAGE CONTAINER CORP,332431,80403,36080113,Boiler,plantwide nat.gas combstn,0.01,E6BTU/HR,48121014,natural gas combustion,,332,0.01,natural gas,NEI
CO,8001,Adams,7786011,Na,CRYSTAL PACKAGING,324191,80640,2873713,Boiler,cleaver brooks boiler,20.0,E6BTU/HR,50242514,20 mmbtu/hr boiler,,324,20.0,,NEI
CO,8001,Adams,1603111,Na,INTERTAPE POLYMER CORP (IPG),326113,80601,44314613,Boiler,cleaver brooks boiler,33.5,E6BTU/HR,50462314,nat gas fired cleaver brooks boiler,,326,33.5,,NEI
CO,8001,Adams,3568311,Na,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,80216,36692213,Boiler,two boilers combined,8.38,E6BTU/HR,50981014,two boilers - natural gas,,324,8.38,natural gas,NEI
AR,5081,Little River,880811,Domtar A.W. LLC,"DOMTAR A.W. LLC, Ashdown Mill",32211,71822-0496,47419513,Boiler,sn:06 #2 recov boiler,1160.0,E6BTU/HR,62582214,sn:06 #2 pwr recov boiler,,322,1160.0,,NEI
AR,5065,Izard,1083511,Columbia Flooring Division,UNILIN FLOORING NC LLC-COLUMBIA FLOORING,321918,72556,46908913,Boiler,keeler wood-fired boiler,37.5,E6BTU/HR,62426814,sn06 keeler wood-fired boiler,,321,37.5,biomass,NEI
AR,5013,Calhoun,902211,"Esterline Defense Technologies, Inc./CHARLES KING",ESTERLINE ARMTEC COUNTERMEASURES ARKANSAS OPER,325998,71701,46572013,Boiler,sn:04 nat/gas fire boilers,40.0,E6BTU/HR,62330014,sn:04 nat/gas fire boiler,,325,40.0,,NEI
AR,5041,Desha,1134111,Clearwater Paper Corporation,CLEARWATER PAPER CORP-CYPRESS BEND MILL,32213,71630,47252713,Boiler,power boiler n/g/fuel oil,479.0,E6BTU/HR,87099914,sn-04 power boiler n/gas,,322,479.0,fuel oil,NEI
WA,53061,Snohomish,12619311,,Hampton Lumber Mills Washington Inc,321113,98241,63643613,Boiler,"boiler, wood fired",0.01,E6BTU/HR,87679014,wood fuel  (tac/voc breakdown),,321,0.01,biomass,NEI
WA,53061,Snohomish,12619311,,Hampton Lumber Mills Washington Inc,321113,98241,63643713,Boiler,"boilers, residual oil fired",0.01,E6BTU/HR,87679214,residual oil,,321,0.01,fuel oil,NEI
MO,29510,St. Louis city,7766411,Na,PROCTER AND GAMBLE ST. LOUIS,325611,63147,1746113,Boiler,604-boiler #4,61.0,E6BTU/HR,88157314,10-100 million btu/hr,,325,61.0,,NEI
MO,29510,St. Louis city,7766411,Na,PROCTER AND GAMBLE ST. LOUIS,325611,63147,1745013,Boiler,603-boiler #3,61.0,E6BTU/HR,88157514,10-100 million btu/hr,,325,61.0,,NEI
MO,29189,St. Louis,6829911,Na,SUNNEN PRODUCTS COMPANY MAPLEWOOD,333517,63143,13778813,Boiler,ep3-boiler,8.3,E6BTU/HR,88160014,< 10 million btu/hr,,333,8.3,,NEI
MO,29097,Jasper,8099111,Na,MODINE MANUFACTURING COMPANY JOPLIN,332313,64801,6124613,Boiler,26-building heat - makeup air units,0.01,E6BTU/HR,88160814,< 10 million btu/hr,,332,10.0,,NEI
MO,29097,Jasper,8099111,Na,MODINE MANUFACTURING COMPANY JOPLIN,332313,64801,6125813,Boiler,01-boiler - process heat,0.01,E6BTU/HR,88161114,10-100 million btu/hr,,332,100.0,,NEI
MO,29009,Barry,7118111,Na,GEORGES INC POULTRY FEED MILL,311119,65623,59227013,Boiler,ep14-boiler 1,0.01,E6BTU/HR,88163514,boilers > 100 million btu/hr except tangential,,311,100.0,,NEI
MO,29009,Barry,7118111,Na,GEORGES INC POULTRY FEED MILL,311119,65623,59226913,Boiler,ep15-boiler 2,0.01,E6BTU/HR,88163614,boilers > 100 million btu/hr except tangential,,311,100.0,,NEI
MO,29510,St. Louis city,7301011,Na,ELEMENTIS SPECIALTIES INC,325998,63110,8530513,Boiler,eu-0600-powerhouse boiler,0.01,E6BTU/HR,88165614,powerhouse boiler,,325,0.01,,NEI
MO,29071,Franklin,7369411,Na,MERAMEC INDUSTRIES INC RAMSEY ST PLANT,326150,63080,58969713,Boiler,proc04-natural gas fired space heat,0.01,E6BTU/HR,88168414,natural gas,,326,0.01,natural gas,NEI
MO,29510,St. Louis city,6110211,,ICL SPECIALTY PRODUCTS INC CARONDELET PLANT,325180,63111,23756113,Boiler,ep-51-mcpa steam generator,0.01,E6BTU/HR,88172414,< 10 million btu/hr,,325,10.0,,NEI
MO,29510,St. Louis city,6110211,,ICL SPECIALTY PRODUCTS INC CARONDELET PLANT,325180,63111,23763513,Boiler,ep-13-boiler stacks,0.01,E6BTU/HR,88174814,10-100 million btu/hr,,325,100.0,,NEI
MO,29510,St. Louis city,6110211,,ICL SPECIALTY PRODUCTS INC CARONDELET PLANT,325180,63111,23760413,Boiler,ep-96-new boiler #1,93.0,E6BTU/HR,88177814,10-100 million btu/hr,,325,93.0,,NEI
MO,29510,St. Louis city,7768911,Na,SIGMA - ALDRICH MFG LLC DEKALB FACILITY,325199,63118,1704213,Boiler,1803-1blr-0003 johnston boiler,0.01,E6BTU/HR,88192814,10-100 million btu/hr,,325,100.0,,NEI
MO,29510,St. Louis city,7768911,Na,SIGMA - ALDRICH MFG LLC DEKALB FACILITY,325199,63118,59205013,Boiler,"1805-1blr-0005, superior boiler",0.01,E6BTU/HR,88194114,< 10 million btu/hr,,325,10.0,,NEI
MO,29510,St. Louis city,7768911,Na,SIGMA - ALDRICH MFG LLC DEKALB FACILITY,325199,63118,59204713,Boiler,"1806-1blr-0006, superior boiler",0.01,E6BTU/HR,88194214,< 10 million btu/hr,,325,10.0,,NEI
MO,29510,St. Louis city,5341811,Na,PQ CORPORATION -THE,325180,63115,26462113,Boiler,ep 6-boiler # 1,0.01,E6BTU/HR,88197314,10-100 million btu/hr,,325,100.0,,NEI
MO,29510,St. Louis city,5341811,Na,PQ CORPORATION -THE,325180,63115,26461013,Boiler,ep 105-external combustion boiler i,0.01,E6BTU/HR,88198314,< 10 million btu/hr,,325,10.0,,NEI
MO,29510,St. Louis city,5341811,Na,PQ CORPORATION -THE,325180,63115,26460813,Boiler,ep12-boiler # 2,0.01,E6BTU/HR,88198614,10-100 million btu/hr,,325,100.0,,NEI
MO,29189,St. Louis,5278311,Na,BELTSERVICE CORP,326220,63045,25633613,Boiler,004-all natural gas usage,0.01,E6BTU/HR,88199814,< 10 million btu/hr,,326,10.0,natural gas,NEI
MO,29189,St. Louis,7286211,Na,REICHHOLD LLC 2 VALLEY PARK,325211,63088,59153613,Boiler,"eu0010 bon-natural gas, steam boile",13.0,E6BTU/HR,88202614,< 10 million btu/hr,,325,13.0,natural gas,NEI
MO,29189,St. Louis,7286211,Na,REICHHOLD LLC 2 VALLEY PARK,325211,63088,59154413,Boiler,"eu0020 ton-thermal fluid heaters, n",8.0,E6BTU/HR,88202714,< 10 million btu/hr,,325,8.0,,NEI
MO,29189,St. Louis,7286211,Na,REICHHOLD LLC 2 VALLEY PARK,325211,63088,59158013,Boiler,"eu0070 ton-natural gas, thermal oxi",0.01,E6BTU/HR,88203314,< 10 million btu/hr,,325,10.0,natural gas,NEI
KS,20175,Seward,3806911,"NATIONAL BEEF PACKING COMPANY, L.L.C.",National Beef Packing - Liberal,311611,67901,37510713,Boiler,49mmbtu/hr eu-boiler8,49.0,E6BTU/HR,88565214,49 mmbtu/hr biogas boiler,,311,49.0,,NEI
KS,20175,Seward,3806911,"NATIONAL BEEF PACKING COMPANY, L.L.C.",National Beef Packing - Liberal,311611,67901,37511213,Boiler,30mmbtu/hr ia-bndryrm2,30.0,E6BTU/HR,88565314,30 mmbtu/hr bone dryer,,311,30.0,,NEI
KS,20175,Seward,3806911,"NATIONAL BEEF PACKING COMPANY, L.L.C.",National Beef Packing - Liberal,311611,67901,37512713,Boiler,9mmbtu/hr ia-blddryer,9.0,E6BTU/HR,88565414,9mmbtu/hr blood dryer,,311,9.0,,NEI
KS,20175,Seward,3806911,"NATIONAL BEEF PACKING COMPANY, L.L.C.",National Beef Packing - Liberal,311611,67901,37511813,Boiler,29.4mmbtu/hr ia-boiler4,29.4,E6BTU/HR,88565514,29.4mmbtu/hr biogas boiler,,311,29.4,,NEI
KS,20177,Shawnee,3810311,"FRITO-LAY, INC.",Frito-Lay - Topeka,311919,66609,37490813,Boiler,dual fuel boilers unit1&2,75.0,E6BTU/HR,88568914,dual fuel boiler #2,,311,75.0,,NEI
KS,20181,Sherman,3840511,ARCHER DANIELS MIDLAND CO. - NORTHERN SUN,ADM Northern Sun - Goodland,311224,67735,63920813,Boiler,natural gas boiler,75.0,E6BTU/HR,88570314,75mmbtu/hr,,311,75.0,natural gas,NEI
KS,20181,Sherman,3840511,ARCHER DANIELS MIDLAND CO. - NORTHERN SUN,ADM Northern Sun - Goodland,311224,67735,63921013,Boiler,natural gas boilr,0.01,E6BTU/HR,88570614,25mmbtu,,311,25.0,natural gas,NEI
KS,20173,Sedgwick,8066711,Textron Aviation/East Campus,Textron Aviation - East Campus,336411,67206,6278413,Boiler,small industrial boilers,0.01,E6BTU/HR,88589414,small industrial boilers,,336,0.01,,NEI
TX,48439,Tarrant,5040511,BELL TEXTRON INC,PLANT 1,336411,75106,28674613,Boiler,n. univ. blr.,21.0,E6BTU/HR,3581014,nan,,336,21.0,,NEI
TX,48049,Brown,6598711,KOHLER CO,BROWNWOOD FACILITY,327110,76801,17333513,Boiler,domestic water boiler,0.27,E6BTU/HR,12753614,nan,,327,0.27,,NEI
TX,48049,Brown,5860511,3M COMPANY,BROWNWOOD PLANT,326113,76801,22321013,Boiler,boiler #2,20.0,E6BTU/HR,12865314,nan,,326,20.0,,NEI
TX,48039,Brazoria,5632411,INEOS USA LLC,CHOCOLATE BAYOU PLANT,325110,77512,21206413,Boiler,no. 2 olefins boiler,462.0,E6BTU/HR,12610314,nan,,325,462.0,,NEI
TX,48167,Galveston,6615111,EASTMAN CHEMICAL TEXAS CITY INC,TEXAS CITY OPERATONS,325110,77590,17229113,Boiler,steam boiler,365.0,E6BTU/HR,7814014,nan,,325,365.0,,NEI
TX,48201,Harris,4167811,ALTIVIA OXIDE CHEMICALS LLC,CROSBY FACILITY,325110,77532,33111513,Boiler,south boiler,37.5,E6BTU/HR,6717814,nan,,325,37.5,,NEI
TX,48139,Ellis,6490811,OWENS CORNING INSULATING SYSTEMS LLC,WAXAHACHIE PLANT,327993,75165,17649513,Boiler,#2 boiler (south),20.0,E6BTU/HR,10630514,nan,,327,20.0,,NEI
TX,48201,Harris,6655511,BAYPORT POLYMERS LLC,BAYPORT POLYMERS - HDPE PLANT,325211,77586,18189513,Boiler,boiler #1,0.01,E6BTU/HR,9085114,nan,,325,0.01,,NEI
TX,48453,Travis,6478211,SPANSION LLC,SPANSION AUSTIN FACILITY,334413,78701,19493613,Boiler,"bldg. 4, boiler 3",27.6,E6BTU/HR,3475314,nan,,334,27.6,,NEI
TX,48057,Calhoun,5632511,INEOS NITRILES USA LLC,GREEN LAKE PLANT,325110,77979,21190613,Boiler,absorber off-gas incinerator #1--pi,180.0,E6BTU/HR,12691814,nan,,325,180.0,,NEI
TX,48039,Brazoria,6598211,AIR LIQUIDE LARGE INDUSTRIES US LP,FREEPORT HYCO PLANT,325120,77541,17347713,Boiler,auxiliary boiler,440.0,E6BTU/HR,12769814,nan,,325,440.0,,NEI
TX,48439,Tarrant,6888811,BIMBO BAKERIES USA INC,BIMBO BAKERIES USA ARLINGTON,311812,76011,13237713,Boiler,bagel boiler,2.18,E6BTU/HR,3162814,nan,,311,2.18,,NEI
TX,48439,Tarrant,4915211,MOLSON COORS USA LLC,FORT WORTH BREWERY,312120,75106,29025213,Boiler,no. 3 steam boiler 8c,26.0,E6BTU/HR,3696414,nan,,312,26.0,,NEI
TX,48423,Smith,4832911,FLOWERS BAKING COMPANY OF TYLER LLC,FLOWERS BAKING CO OF TYLER,311812,75702,32470113,Boiler,boiler no. 2,5.25,E6BTU/HR,2569614,nan,,311,5.25,,NEI
TX,48361,Orange,3961411,ARLANXEO USA LLC,ORANGE PLANT,325212,77630,35649013,Boiler,eq-2v boiler,130.0,E6BTU/HR,3060614,nan,,325,130.0,,NEI
TX,48347,Nacogdoches,7664311,PARKER-HANNIFIN CORPORATION,NACOGDOCHES PLANT,339991,75961,12172213,Boiler,boiler #1,11.7,E6BTU/HR,2427114,nan,,339,11.7,,NEI
TX,48347,Nacogdoches,3961811,CAL-TEX LUMBER COMPANY INC,CAL TEX LUMBER,321113,75961,35631913,Boiler,boiler no.2,29.5,E6BTU/HR,2438914,nan,,321,29.5,,NEI
TX,48113,Dallas,4836211,BUILDING MATERIALS INVESTMENT CORPORATION,GAF MATERIALS,324122,75212,31709213,Boiler,boiler #5,19.0,E6BTU/HR,10682114,nan,,324,19.0,,NEI
TX,48113,Dallas,6476511,WESTROCK CONVERTING COMPANY,WESTROCK CONVERTING DALLAS MILL,322121,75037,17689313,Boiler,boiler no. 1,84.0,E6BTU/HR,10261514,nan,,322,84.0,,NEI
TX,48375,Potter,5778711,ASARCO LLC,AMARILLO COPPER REFINERY,331410,79101,21699813,Boiler,steam generating plant,125.0,E6BTU/HR,2971314,nan,,331,125.0,,NEI
TX,48361,Orange,5680711,HONEYWELL INTERNATIONAL INC,ORANGE PLANT,325211,77630,22051913,Boiler,boiler 30,34.0,E6BTU/HR,2452214,nan,,325,34.0,,NEI
TX,48039,Brazoria,3025611,HC MANVEL INC,ALCOHOL PURIFICATION & ESTERS,325110,77578,38186913,Boiler,boiler 7,9.9,E6BTU/HR,12934314,nan,,325,9.9,,NEI
TX,48201,Harris,6642811,LEELAND BAKING CO LLC,LEELAND BAKING,311812,77023,18195713,Boiler,boiler 1,4.18,E6BTU/HR,9090114,nan,,311,4.18,,NEI
TX,48067,Cass,6476911,GRAPHIC PACKAGING INTERNATIONAL LLC,GRAPHIC PACKAGING INTERNATIONAL TEXARKANA MILL,322121,75501,17670313,Boiler,no. 2 recovery boiler,1000.0,E6BTU/HR,9621614,nan,,322,1000.0,,NEI
TX,48453,Travis,5679811,SAMSUNG AUSTIN SEMICONDUCTOR LLC,AUSTIN FABRICATION FACILITY,334413,78701,22068713,Boiler,boiler #2,32.7,E6BTU/HR,3153414,nan,,334,32.7,,NEI
TX,48439,Tarrant,5040511,BELL TEXTRON INC,PLANT 1,336411,75106,28673113,Boiler,east birchfield boiler,2.54,E6BTU/HR,3582514,nan,,336,2.54,,NEI
TX,48439,Tarrant,6737911,FOAM FABRICATORS INC,POLYSTYRENE MOLDING,326121,76248,13660013,Boiler,boiler 001,8.4,E6BTU/HR,4073414,nan,,326,8.4,,NEI
TX,48201,Harris,4056511,EXXONMOBIL CHEMICAL COMPANY,BAYTOWN OLEFINS PLANT,325110,77520,33520613,Boiler,boiler c,471.0,E6BTU/HR,6464114,nan,,325,471.0,,NEI
TX,48453,Travis,5779511,NXP USA INC,INTEGRATED CIRCUIT MFG OAK HILL FAB,334413,78709,21688113,Boiler,bldg. c boiler 1,33.6,E6BTU/HR,3280014,nan,,334,33.6,,NEI
TX,48439,Tarrant,6478011,BIMBO BAKERIES USA INC,MRS. BAIRDS BAKERIES,311812,76002,19498513,Boiler,hot water boiler b1,6.27,E6BTU/HR,3481514,nan,,311,6.27,,NEI
TX,48439,Tarrant,5040611,ALCON LABORATORIES INC,PHARMACEUTICAL,325412,76002,28670413,Boiler,"ocp- hurst boiler, 800-hp, low nox",33.5,E6BTU/HR,4071414,nan,,325,33.5,,NEI
TX,48367,Parker,4189711,WEATHERFORD AEROSPACE INC,THIRD STREET PLANT,333999,76086,35843713,Boiler,nat. gas boilers for process heatin,9.15,E6BTU/HR,3054814,nan,,333,9.15,,NEI
TX,48189,Hale,3829411,AZTECA MILLING LP,AZTECA MILLING PLAINVIEW PLANT,311211,79072,37206113,Boiler,boiler 2,10.5,E6BTU/HR,8304014,nan,,311,10.5,,NEI
CA,6029,Kern,362911,WILLIAM BOLTHOUSE FARMS,"WM BOLTHOUSE FARMS, INC.",311941,93307,50301813,Boiler,24.5 mmbtu/hr boiler - ng,0.1,E6BTU/HR,60415214,24.5 mmbtu/hr boiler - ng,,311,0.1,natural gas,NEI
CA,6069,San Benito,2407311,GAF LEATHERBACK CORPORATION,GAF LEATHERBACK CORPORATION,324122,95023,40263513,Boiler,pre-heater,0.1,E6BTU/HR,54705614,natural gas combustion,,324,0.1,natural gas,NEI
