FACILITY_ID,FACILITY_NAME,COUNTY_FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr
1003589,SHELL CHEMICAL COMPANY,1097,MOBILE COUNTY,324110,2014,#3 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,80,mmBtu/hr,405116707.1,scf,415186.5189,47.39572134
1003589,SHELL CHEMICAL COMPANY,1097,MOBILE,324110,2014,#3 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,80,mmBtu/hr,405116707.1,scf,415186.5189,47.39572134
1003195,Ironside Energy  LLC,18089,LAKE COUNTY,221122,2015,Boiler No. 9,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,657,mmBtu/hr,735778826,scf,763348.4586,87.140235
1003195,Ironside Energy  LLC,18089,LAKE COUNTY,221118,2015,Boiler No. 9,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,657,mmBtu/hr,735778826,scf,763348.4586,87.140235
1003195,Ironside Energy  LLC,18089,LAKE COUNTY,221119,2015,Boiler No. 9,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,657,mmBtu/hr,735778826,scf,763348.4586,87.140235
1003195,Ironside Energy  LLC,18089,LAKE COUNTY,221122,2014,Boiler No. 9,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,657,mmBtu/hr,676816042.8,scf,700233.8779,79.93537419
1003195,Ironside Energy  LLC,18089,LAKE COUNTY,221118,2014,Boiler No. 9,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,657,mmBtu/hr,676816042.8,scf,700233.8779,79.93537419
1003195,Ironside Energy  LLC,18089,LAKE COUNTY,221119,2014,Boiler No. 9,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,657,mmBtu/hr,676816042.8,scf,700233.8779,79.93537419
1003617,Luz Solar Partners III - VII,6029,KERN,221119,2014,SEGS IV Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,360,mmBtu/hr,83256000,scf,84860.67614,9.687291797
1003617,Luz Solar Partners III - VII,6029,KERN,221114,2014,SEGS IV Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,360,mmBtu/hr,83256000,scf,84860.67614,9.687291797
1003617,Luz Solar Partners III - VII,6029,KERN,221119,2014,SEGS VI Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,367,mmBtu/hr,77548000,scf,79038.00727,9.02260357
1003617,Luz Solar Partners III - VII,6029,KERN,221114,2014,SEGS VI Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,367,mmBtu/hr,77548000,scf,79038.00727,9.02260357
1003617,Luz Solar Partners III - VII,6029,KERN,221119,2014,SEGS VII Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,367,mmBtu/hr,93791000,scf,95592.16236,10.9123473
1003617,Luz Solar Partners III - VII,6029,KERN,221114,2014,SEGS VII Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,367,mmBtu/hr,93791000,scf,95592.16236,10.9123473
1003617,Luz Solar Partners III - VII,6029,KERN,221119,2014,SEGS V Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,360,mmBtu/hr,77299000,scf,78784.91868,8.993712178
1003617,Luz Solar Partners III - VII,6029,KERN,221114,2014,SEGS V Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,360,mmBtu/hr,77299000,scf,78784.91868,8.993712178
1003617,Luz Solar Partners III - VII,6029,KERN,221119,2014,SEGS III Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,360,mmBtu/hr,77576000,scf,79070.65679,9.026330684
1003617,Luz Solar Partners III - VII,6029,KERN,221114,2014,SEGS III Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,360,mmBtu/hr,77576000,scf,79070.65679,9.026330684
1013277,Tenaska Westmoreland Generating Station,42129,WESTMORELAND COUNTY,221112,2018,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,245,mmBtu/hr,69831381,scf,73322.95005,8.370199777
1001920,Phillips 66 Ponca City Refinery,40071,KAY COUNTY,324110,2017,Boiler GFMNT1 & GFMST1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,10.457,mmBtu/hr,10760000,scf,11222.68,1.281127854
1001920,Phillips 66 Ponca City Refinery,40071,KAY,324110,2017,Boiler GFMNT1 & GFMST1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,10.457,mmBtu/hr,10760000,scf,11222.68,1.281127854
1001920,Phillips 66 Ponca City Refinery,40071,KAY COUNTY,324110,2016,Boiler GFMNT1 & GFMST1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,10.457,mmBtu/hr,10760000,scf,11190.4,1.277442922
1001920,Phillips 66 Ponca City Refinery,40071,KAY,324110,2016,Boiler GFMNT1 & GFMST1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,10.457,mmBtu/hr,10760000,scf,11190.4,1.277442922
1001920,Phillips 66 Ponca City Refinery,40071,KAY COUNTY,324110,2017,B-0022 (FI 37460),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,95,mmBtu/hr,386847238,scf,403481.6692,46.05955128
1001920,Phillips 66 Ponca City Refinery,40071,KAY,324110,2017,B-0022 (FI 37460),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,95,mmBtu/hr,386847238,scf,403481.6692,46.05955128
1001920,Phillips 66 Ponca City Refinery,40071,KAY COUNTY,324110,2018,Boiler GFMNT1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,10.457,mmBtu/hr,900000,scf,900,0.102739726
1001920,Phillips 66 Ponca City Refinery,40071,KAY,324110,2018,Boiler GFMNT1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,10.457,mmBtu/hr,900000,scf,900,0.102739726
1001920,Phillips 66 Ponca City Refinery,40071,KAY COUNTY,324110,2016,B-0022 (FI 37460),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,95,mmBtu/hr,379653782,scf,394839.9333,45.07305174
1001920,Phillips 66 Ponca City Refinery,40071,KAY,324110,2016,B-0022 (FI 37460),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,95,mmBtu/hr,379653782,scf,394839.9333,45.07305174
1001920,Phillips 66 Ponca City Refinery,40071,KAY COUNTY,324110,2018,B-0022 (FI 37460),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,95,mmBtu/hr,560530125,scf,560530.125,63.98745719
1001920,Phillips 66 Ponca City Refinery,40071,KAY,324110,2018,B-0022 (FI 37460),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,95,mmBtu/hr,560530125,scf,560530.125,63.98745719
1000223,Greater Des Moines Energy Center,19153,Polk,221112,2016,Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,43.3,mmBtu/hr,21865000,scf,23089.44,2.635780822
1000223,Greater Des Moines Energy Center,19153,Polk,221112,2018,Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,43.3,mmBtu/hr,16846549.76,scf,17789.95655,2.030816957
1000223,Greater Des Moines Energy Center,19153,Polk,221112,2014,Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,43.3,mmBtu/hr,23920000,scf,24661.52,2.815242009
1000223,Greater Des Moines Energy Center,19153,Polk,221112,2015,Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,43.3,mmBtu/hr,17800000,scf,18618.8,2.12543379
1000223,Greater Des Moines Energy Center,19153,Polk,221112,2017,Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,43.3,mmBtu/hr,15356000,scf,16162.19,1.844998858
1007303,Cottonwood Energy Project,48351,Newton,221112,2018,Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,55,mmBtu/hr,342240,scf,360.03648,0.041100055
1000691,Allen S King,27163,Washington,221112,2014,EU028,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,27912820,scf,29252.63536,3.339341936
1000691,Allen S King,27163,Washington,221112,2016,EU028,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,37908000,scf,40030.848,4.569731507
1001240,Indeck-Silver Springs Energy Center,36121,Wyoming,221112,2015,2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,170,mmBtu/hr,0,scf,0,0
1001240,Indeck-Silver Springs Energy Center,36121,Wyoming,221112,2016,2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,170,mmBtu/hr,0,scf,0,0
1000677,River Rouge,26163,Wayne,221112,2016,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,235,mmBtu/hr,0,scf,0,0
1000677,River Rouge,26163,Wayne,221112,2014,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,235,mmBtu/hr,71031000,scf,73260.02381,8.363016417
1000677,River Rouge,26163,Wayne,221112,2015,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,235,mmBtu/hr,58958000,scf,61611.11,7.033231735
1007825,Michigan Power Limited Partnership,26105,Mason,221112,2014,EUBOILERB,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,266.6,mmBtu/hr,7082000,scf,7308.624,0.834317808
1007825,Michigan Power Limited Partnership,26105,Mason,221112,2016,EUBOILERA,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,266.6,mmBtu/hr,6215000,scf,6438.74,0.735015982
1007825,Michigan Power Limited Partnership,26105,Mason,221112,2014,EUBOILERA,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,266.6,mmBtu/hr,7695000,scf,7941.24,0.906534247
1007825,Michigan Power Limited Partnership,26105,Mason,221112,2016,EUBOILERB,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,266.6,mmBtu/hr,5714000,scf,5919.704,0.675765297
1007825,Michigan Power Limited Partnership,26105,Mason,221112,2018,EUBOILERA,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,266.6,mmBtu/hr,7263000,scf,8359.713,0.954305137
1007825,Michigan Power Limited Partnership,26105,Mason,221112,2018,EUBOILERB,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,266.6,mmBtu/hr,5620000,scf,6468.62,0.738426941
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2018,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,213140320.2,scf,210795.7767,24.06344483
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2018,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,213140320.2,scf,210795.7767,24.06344483
1002150,Shute Creek Facility,56023,LINCOLN,211111,2018,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,213140320.2,scf,210795.7767,24.06344483
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2016,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,6470477.92,scf,6398.332091,0.730403207
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2016,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,6470477.92,scf,6398.332091,0.730403207
1002150,Shute Creek Facility,56023,LINCOLN,211111,2016,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,6470477.92,scf,6398.332091,0.730403207
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2016,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,44486227.21,scf,43927.4802,5.014552534
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2016,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,44486227.21,scf,43927.4802,5.014552534
1002150,Shute Creek Facility,56023,LINCOLN,211111,2016,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,44486227.21,scf,43927.4802,5.014552534
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2016,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,103433747.8,scf,102286.6675,11.67656022
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2016,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,103433747.8,scf,102286.6675,11.67656022
1002150,Shute Creek Facility,56023,LINCOLN,211111,2016,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,103433747.8,scf,102286.6675,11.67656022
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2018,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,46608323.42,scf,46100.29269,5.26259049
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2018,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,46608323.42,scf,46100.29269,5.26259049
1002150,Shute Creek Facility,56023,LINCOLN,211111,2018,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,46608323.42,scf,46100.29269,5.26259049
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2017,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,38655608.76,scf,38162.63378,4.356465044
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2017,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,38655608.76,scf,38162.63378,4.356465044
1002150,Shute Creek Facility,56023,LINCOLN,211111,2017,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,38655608.76,scf,38162.63378,4.356465044
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2018,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,1561230.5,scf,1543.588595,0.176208744
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2018,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,1561230.5,scf,1543.588595,0.176208744
1002150,Shute Creek Facility,56023,LINCOLN,211111,2018,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,1561230.5,scf,1543.588595,0.176208744
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2016,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,51087396.07,scf,50456.46673,5.759870631
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2016,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,51087396.07,scf,50456.46673,5.759870631
1002150,Shute Creek Facility,56023,LINCOLN,211111,2016,H-4201C,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,51087396.07,scf,50456.46673,5.759870631
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2017,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,47672072.69,scf,47064.06307,5.37260994
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2017,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,47672072.69,scf,47064.06307,5.37260994
1002150,Shute Creek Facility,56023,LINCOLN,211111,2017,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,47672072.69,scf,47064.06307,5.37260994
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2018,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,47875800.72,scf,47358.74207,5.406249095
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2018,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,47875800.72,scf,47358.74207,5.406249095
1002150,Shute Creek Facility,56023,LINCOLN,211111,2018,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,47875800.72,scf,47358.74207,5.406249095
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2017,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,107708345.4,scf,106318.4769,12.13681243
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2017,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,107708345.4,scf,106318.4769,12.13681243
1002150,Shute Creek Facility,56023,LINCOLN,211111,2017,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,107708345.4,scf,106318.4769,12.13681243
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2017,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,128047496.2,scf,126360.7265,14.42474047
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2017,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,128047496.2,scf,126360.7265,14.42474047
1002150,Shute Creek Facility,56023,LINCOLN,211111,2017,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,128047496.2,scf,126360.7265,14.42474047
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2018,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,137073100.2,scf,135565.2961,15.47549042
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2018,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,137073100.2,scf,135565.2961,15.47549042
1002150,Shute Creek Facility,56023,LINCOLN,211111,2018,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,137073100.2,scf,135565.2961,15.47549042
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2016,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,165084230.8,scf,163329.3854,18.64490701
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2016,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,165084230.8,scf,163329.3854,18.64490701
1002150,Shute Creek Facility,56023,LINCOLN,211111,2016,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,72,mmBtu/hr,165084230.8,scf,163329.3854,18.64490701
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211111,2017,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,16554462.09,scf,16348.44181,1.866260481
1002150,Shute Creek Facility,56023,LINCOLN COUNTY,211130,2017,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,16554462.09,scf,16348.44181,1.866260481
1002150,Shute Creek Facility,56023,LINCOLN,211111,2017,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,7.25,mmBtu/hr,16554462.09,scf,16348.44181,1.866260481
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325188,2014,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,32.8,mmBtu/hr,44402731.38,scf,45193.1,5.15902968
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325180,2014,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,32.8,mmBtu/hr,44402731.38,scf,45193.1,5.15902968
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325188,2015,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,25.3,mmBtu/hr,45737512.28,scf,46494.46811,5.307587684
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325180,2015,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,25.3,mmBtu/hr,45737512.28,scf,46494.46811,5.307587684
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325188,2015,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,32.8,mmBtu/hr,46392100.61,scf,47159.88987,5.383549072
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325180,2015,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,32.8,mmBtu/hr,46392100.61,scf,47159.88987,5.383549072
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325188,2017,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,36.58,mmBtu/hr,29205050.11,scf,29724.9,3.393253425
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325180,2017,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,36.58,mmBtu/hr,29205050.11,scf,29724.9,3.393253425
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325188,2017,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,32.8,mmBtu/hr,42735311.46,scf,43496,4.965296804
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325180,2017,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,32.8,mmBtu/hr,42735311.46,scf,43496,4.965296804
1010593,Akzo Nobel Functional Chemicals  LLC,1097,MOBILE COUNTY,325188,2016,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,25.3,mmBtu/hr,56764334.84,scf,57774.74,6.595289954
