index,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,COUNTY,COUNTY_FIPS,NAICS,TIER_2_METHOD_EQUATION,CO2_COMBUSTION_EMISSIONS,TIER2_CH4_COMBUSTION_EMISSIONS,TIER2_EQ_C2A_FUEL_QTY,TIER2_EQ_C2A_FUEL_QTY_UOM,TIER2_EQ_C2A_HHV,TIER2_EQ_C2A_HHV_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,BOILER_RATIO_B,HIGH_HEAT_VALUE_UOM,ANNUAL_HHV,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr
935,1004901,2011,International Paper-Port Wentworth,PB04,S (Stoker Boiler),Wood and Wood Residuals,,,CHATHAM,13051,322110,Tier 2 (Equation C-2c  steam generation),291968.5,99.61,,,,,,,,915,mmBtu/hr,,,,,,tons,3112670.576,lb steam,355.3276913
936,1004901,2011,International Paper-Port Wentworth,PB04,S (Stoker Boiler),Wood and Wood Residuals,,,CHATHAM COUNTY,13051,322110,Tier 2 (Equation C-2c  steam generation),291968.5,99.61,,,,,,,,915,mmBtu/hr,,,,,,tons,3112670.576,lb steam,355.3276913
947,1004901,2010,International Paper-Port Wentworth,PB04,S (Stoker Boiler),Wood and Wood Residuals,,,CHATHAM,13051,322110,Tier 2 (Equation C-2c  steam generation),271197,92.5,,,,,,,,915,mmBtu/hr,,,,,,tons,2891226.013,lb steam,330.0486316
948,1004901,2010,International Paper-Port Wentworth,PB04,S (Stoker Boiler),Wood and Wood Residuals,,,CHATHAM COUNTY,13051,322110,Tier 2 (Equation C-2c  steam generation),271197,92.5,,,,,,,,915,mmBtu/hr,,,,,,tons,2891226.013,lb steam,330.0486316
7093,1006008,2011,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,S (Stoker Boiler),Wood and Wood Residuals,,,HENDRY COUNTY,12051,311314,Tier 2 (Equation C-2c  steam generation),0,0,,,,,,,,1077,mmBtu/hr,,,,,,tons,0,lb steam,0
7094,1006008,2011,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,S (Stoker Boiler),Wood and Wood Residuals,,,HENDRY COUNTY,12051,311312,Tier 2 (Equation C-2c  steam generation),0,0,,,,,,,,1077,mmBtu/hr,,,,,,tons,0,lb steam,0
7167,1006008,2012,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,S (Stoker Boiler),Wood and Wood Residuals,,,HENDRY COUNTY,12051,311314,Tier 2 (Equation C-2c  steam generation),0,0,,,,,,,,1077,mmBtu/hr,,,,,,tons,0,lb steam,0
7168,1006008,2012,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,S (Stoker Boiler),Wood and Wood Residuals,,,HENDRY COUNTY,12051,311312,Tier 2 (Equation C-2c  steam generation),0,0,,,,,,,,1077,mmBtu/hr,,,,,,tons,0,lb steam,0
7169,1006008,2010,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,S (Stoker Boiler),Wood and Wood Residuals,,,HENDRY COUNTY,12051,311314,Tier 2 (Equation C-2c  steam generation),8606.7,2.94,,,,,,,,1077,mmBtu/hr,,,,,,tons,91755.86354,lb steam,10.47441365
7170,1006008,2010,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,S (Stoker Boiler),Wood and Wood Residuals,,,HENDRY COUNTY,12051,311312,Tier 2 (Equation C-2c  steam generation),8606.7,2.94,,,,,,,,1077,mmBtu/hr,,,,,,tons,91755.86354,lb steam,10.47441365
8718,1003280,2011,PACKAGING CORP. OF AMERICA,1006,OB (Boiler  other),Wood and Wood Residuals,,,LOWNDES,13185,322130,Tier 2 (Equation C-2c  steam generation),107304,36.61,,,,,,,,243,mmBtu/hr,,,,,,tons,1143965.885,lb steam,130.5897129
8719,1003280,2011,PACKAGING CORP. OF AMERICA,1006,OB (Boiler  other),Wood and Wood Residuals,,,LOWNDES COUNTY,13185,322130,Tier 2 (Equation C-2c  steam generation),107304,36.61,,,,,,,,243,mmBtu/hr,,,,,,tons,1143965.885,lb steam,130.5897129
8774,1003280,2012,PACKAGING CORP. OF AMERICA,1006,OB (Boiler  other),Wood and Wood Residuals,,,LOWNDES,13185,322130,Tier 2 (Equation C-2c  steam generation),133428.1,45.52,,,,,,,,243,mmBtu/hr,,,,,,tons,1422474.414,lb steam,162.3829239
8775,1003280,2012,PACKAGING CORP. OF AMERICA,1006,OB (Boiler  other),Wood and Wood Residuals,,,LOWNDES COUNTY,13185,322130,Tier 2 (Equation C-2c  steam generation),133428.1,45.52,,,,,,,,243,mmBtu/hr,,,,,,tons,1422474.414,lb steam,162.3829239
8780,1003280,2011,PACKAGING CORP. OF AMERICA,1005,OB (Boiler  other),Wood and Wood Residuals,,,LOWNDES,13185,322130,Tier 2 (Equation C-2c  steam generation),244362,83.36,,,,,,,,360,mmBtu/hr,,,,,,tons,2605138.593,lb steam,297.3902503
8781,1003280,2011,PACKAGING CORP. OF AMERICA,1005,OB (Boiler  other),Wood and Wood Residuals,,,LOWNDES COUNTY,13185,322130,Tier 2 (Equation C-2c  steam generation),244362,83.36,,,,,,,,360,mmBtu/hr,,,,,,tons,2605138.593,lb steam,297.3902503
8788,1003280,2012,PACKAGING CORP. OF AMERICA,1005,OB (Boiler  other),Wood and Wood Residuals,,,LOWNDES,13185,322130,Tier 2 (Equation C-2c  steam generation),247611.5,84.5,,,,,,,,360,mmBtu/hr,,,,,,tons,2639781.45,lb steam,301.3449144
8789,1003280,2012,PACKAGING CORP. OF AMERICA,1005,OB (Boiler  other),Wood and Wood Residuals,,,LOWNDES COUNTY,13185,322130,Tier 2 (Equation C-2c  steam generation),247611.5,84.5,,,,,,,,360,mmBtu/hr,,,,,,tons,2639781.45,lb steam,301.3449144
9643,1007644,2010,FLAMBEAU RIVER PAPERS LLC,B24,S (Stoker Boiler),Wood and Wood Residuals,,,PRICE COUNTY,55099,322110,Tier 2 (Equation C-2c  steam generation),147161,15.8,,,,,,,,249,mmBtu/hr,,,,,,tons,1568880.597,lb steam,179.0959586
9644,1007644,2010,FLAMBEAU RIVER PAPERS LLC,B24,S (Stoker Boiler),Wood and Wood Residuals,,,PRICE COUNTY,55099,322121,Tier 2 (Equation C-2c  steam generation),147161,15.8,,,,,,,,249,mmBtu/hr,,,,,,tons,1568880.597,lb steam,179.0959586
9663,1007644,2011,FLAMBEAU RIVER PAPERS LLC,B24,S (Stoker Boiler),Wood and Wood Residuals,,,PRICE COUNTY,55099,322110,Tier 2 (Equation C-2c  steam generation),160273,54.7,,,,,,,,249,mmBtu/hr,,,,,,tons,1708667.377,lb steam,195.0533536
9664,1007644,2011,FLAMBEAU RIVER PAPERS LLC,B24,S (Stoker Boiler),Wood and Wood Residuals,,,PRICE COUNTY,55099,322121,Tier 2 (Equation C-2c  steam generation),160273,54.7,,,,,,,,249,mmBtu/hr,,,,,,tons,1708667.377,lb steam,195.0533536
9669,1007644,2012,FLAMBEAU RIVER PAPERS LLC,B24,S (Stoker Boiler),Wood and Wood Residuals,,,PRICE COUNTY,55099,322110,Tier 2 (Equation C-2c  steam generation),143457,46.8,,,,,,,,249,mmBtu/hr,,,,,,tons,1529392.324,lb steam,174.5881649
9670,1007644,2012,FLAMBEAU RIVER PAPERS LLC,B24,S (Stoker Boiler),Wood and Wood Residuals,,,PRICE COUNTY,55099,322121,Tier 2 (Equation C-2c  steam generation),143457,46.8,,,,,,,,249,mmBtu/hr,,,,,,tons,1529392.324,lb steam,174.5881649
11860,1006792,2012,SIERRA POWER CORPORATION,Biomass Cogeneration,OB (Boiler  other),Wood and Wood Residuals,,,TULARE COUNTY,6107,321113,Tier 2 (Equation C-2c  steam generation),16362.6,5.58,,,,,,,,171.2,mmBtu/hr,,,,,,tons,174441.3646,lb steam,19.91339779
11865,1006792,2011,SIERRA POWER CORPORATION,Biomass Cogeneration,OB (Boiler  other),Wood and Wood Residuals,,,TULARE COUNTY,6107,321113,Tier 2 (Equation C-2c  steam generation),99022,33.8,,,,,,,,171.2,mmBtu/hr,,,,,,tons,1055671.642,lb steam,120.5104614
11886,1010895,2012,Sierra Pacific Industries - Aberdeen,McBurney Boiler,S (Stoker Boiler),Wood and Wood Residuals,,,GRAYS HARBOR COUNTY,53027,321113,Tier 2 (Equation C-2c  steam generation),234001.8,79.83,,,,,,,,310,mmBtu/hr,,,,,,tons,2494688.699,lb steam,284.781815
13374,1006731,2012,Graphic Packaging International - Augusta,PB3,OB (Boiler  other),Wood and Wood Residuals,,,RICHMOND COUNTY,13245,322121,Tier 2 (Equation C-2c  steam generation),232153,79.2,,,,,,,,580,mmBtu/hr,,,,,,tons,2474978.678,lb steam,282.5318126
13375,1006731,2012,Graphic Packaging International - Augusta,PB3,OB (Boiler  other),Wood and Wood Residuals,,,RICHMOND,13245,322121,Tier 2 (Equation C-2c  steam generation),232153,79.2,,,,,,,,580,mmBtu/hr,,,,,,tons,2474978.678,lb steam,282.5318126
13384,1006731,2011,Graphic Packaging International - Augusta,PB3,OB (Boiler  other),Wood and Wood Residuals,,,RICHMOND COUNTY,13245,322121,Tier 2 (Equation C-2c  steam generation),227210.1,77.51,,,,,,,,580,mmBtu/hr,,,,,,tons,2422282.516,lb steam,276.5162689
13385,1006731,2011,Graphic Packaging International - Augusta,PB3,OB (Boiler  other),Wood and Wood Residuals,,,RICHMOND,13245,322121,Tier 2 (Equation C-2c  steam generation),227210.1,77.51,,,,,,,,580,mmBtu/hr,,,,,,tons,2422282.516,lb steam,276.5162689
13390,1006731,2010,International Paper - Augusta Mill,PB3,OB (Boiler  other),Wood and Wood Residuals,,,RICHMOND COUNTY,13245,322121,Tier 2 (Equation C-2c  steam generation),294585.8,100.5,,,,,,,,580,mmBtu/hr,,,,,,tons,3140573.561,lb steam,358.5129636
13391,1006731,2010,International Paper - Augusta Mill,PB3,OB (Boiler  other),Wood and Wood Residuals,,,RICHMOND,13245,322121,Tier 2 (Equation C-2c  steam generation),294585.8,100.5,,,,,,,,580,mmBtu/hr,,,,,,tons,3140573.561,lb steam,358.5129636
15669,1010897,2012,Sierra Pacific Industries - Centralia,Nebraska Boiler,OB (Boiler  other),Wood and Wood Residuals,,,LEWIS COUNTY,53041,321113,Tier 2 (Equation C-2c  steam generation),36951,12.61,,,,,,,,88,mmBtu/hr,,,,,,tons,393933.9019,lb steam,44.96962351
15771,1010898,2012,Sierra Pacific Industries - Burlington,McBurney Boiler,S (Stoker Boiler),Wood and Wood Residuals,,,SKAGIT COUNTY,53057,321113,Tier 2 (Equation C-2c  steam generation),302186,103.09,,,,,,,,430,mmBtu/hr,,,,,,tons,3221599.147,lb steam,367.7624597
18066,1006731,2012,Graphic Packaging International - Augusta,PB1,PCWD (Pulverized coal  wall-fired  dry bottom),Wood and Wood Residuals,,,RICHMOND COUNTY,13245,322121,Tier 2 (Equation C-2c  steam generation),165408,56.43,,,,,,,,680,mmBtu/hr,,,,,,tons,1763411.514,lb steam,201.3026842
18067,1006731,2012,Graphic Packaging International - Augusta,PB1,PCWD (Pulverized coal  wall-fired  dry bottom),Wood and Wood Residuals,,,RICHMOND,13245,322121,Tier 2 (Equation C-2c  steam generation),165408,56.43,,,,,,,,680,mmBtu/hr,,,,,,tons,1763411.514,lb steam,201.3026842
18070,1006731,2010,International Paper - Augusta Mill,PB1,PCWD (Pulverized coal  wall-fired  dry bottom),Wood and Wood Residuals,,,RICHMOND COUNTY,13245,322121,Tier 2 (Equation C-2c  steam generation),172398.1,58.81,,,,,,,,680,mmBtu/hr,,,,,,tons,1837932.836,lb steam,209.8096845
18071,1006731,2010,International Paper - Augusta Mill,PB1,PCWD (Pulverized coal  wall-fired  dry bottom),Wood and Wood Residuals,,,RICHMOND,13245,322121,Tier 2 (Equation C-2c  steam generation),172398.1,58.81,,,,,,,,680,mmBtu/hr,,,,,,tons,1837932.836,lb steam,209.8096845
18088,1006731,2011,Graphic Packaging International - Augusta,PB1,PCWD (Pulverized coal  wall-fired  dry bottom),Wood and Wood Residuals,,,RICHMOND COUNTY,13245,322121,Tier 2 (Equation C-2c  steam generation),169022.4,57.66,,,,,,,,680,mmBtu/hr,,,,,,tons,1801944.563,lb steam,205.7014341
18089,1006731,2011,Graphic Packaging International - Augusta,PB1,PCWD (Pulverized coal  wall-fired  dry bottom),Wood and Wood Residuals,,,RICHMOND,13245,322121,Tier 2 (Equation C-2c  steam generation),169022.4,57.66,,,,,,,,680,mmBtu/hr,,,,,,tons,1801944.563,lb steam,205.7014341
40244,1000047,2011,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,OCS (Other combustion source),Wood and Wood Residuals,,,PENOBSCOT COUNTY,23019,562213,Tier 2 (Equation C-2c  steam generation),2193.9,0.75,,,,,182,mmBtu/hr,,,,,,,,,tons,23389.1258,lb steam,2.66999153
40245,1000047,2011,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,OCS (Other combustion source),Wood and Wood Residuals,,,PENOBSCOT,23019,562213,Tier 2 (Equation C-2c  steam generation),2193.9,0.75,,,,,182,mmBtu/hr,,,,,,,,,tons,23389.1258,lb steam,2.66999153
40248,1000047,2012,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,OCS (Other combustion source),Wood and Wood Residuals,,,PENOBSCOT COUNTY,23019,562213,Tier 2 (Equation C-2c  steam generation),959.4,0.33,,,,,182,mmBtu/hr,,,,,,,,,tons,10228.14499,lb steam,1.16759646
40249,1000047,2012,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,OCS (Other combustion source),Wood and Wood Residuals,,,PENOBSCOT,23019,562213,Tier 2 (Equation C-2c  steam generation),959.4,0.33,,,,,182,mmBtu/hr,,,,,,,,,tons,10228.14499,lb steam,1.16759646
521,1003228,2014,VIRGINIA PUBLIC UTILITIES,Boiler #11/EU006,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SAINT LOUIS,27137,221112,Tier 2 (Equation C-2a),87232.1,6.7,103751.8,short tons/year,,,,,,230,mmBtu/hr,,,mmBtu/short ton,8.963503814,103751.8,tons,929979.655,MMBtu,106.1620611
523,1003228,2016,VIRGINIA PUBLIC UTILITIES,Boiler #11/EU006,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SAINT LOUIS,27137,221112,Tier 2 (Equation C-2a),111687.6,8.57,131907.8,short tons/year,,,,,,230,mmBtu/hr,,,mmBtu/scf,0.001035955,131907.8,tons,136.6504978,MMBtu,0.015599372
524,1003228,2016,VIRGINIA PUBLIC UTILITIES,Boiler #11/EU006,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SAINT LOUIS,27137,221112,Tier 2 (Equation C-2a),111687.6,8.57,131907.8,short tons/year,,,,,,230,mmBtu/hr,,,mmBtu/short ton,9.02675577,131907.8,tons,1190699.495,MMBtu,135.9245999
533,1003228,2015,VIRGINIA PUBLIC UTILITIES,Boiler #11/EU006,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SAINT LOUIS,27137,221112,Tier 2 (Equation C-2a),97816.5,7.51,114574.56,short tons/year,,,,,,230,mmBtu/hr,,,mmBtu/scf,0.001046608,114574.56,tons,119.9146485,MMBtu,0.013688887
534,1003228,2015,VIRGINIA PUBLIC UTILITIES,Boiler #11/EU006,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SAINT LOUIS,27137,221112,Tier 2 (Equation C-2a),97816.5,7.51,114574.56,short tons/year,,,,,,230,mmBtu/hr,,,mmBtu/short ton,9.101670761,114574.56,tons,1042819.923,MMBtu,119.0433702
1794,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,BOONE,29019,221112,Tier 2 (Equation C-2a),144,0.01,92,short tons/year,,,,,,269.4,mmBtu/hr,,,mmBtu/short ton,16.68241304,92,tons,1534.782,MMBtu,0.175203425
1795,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,BOONE,29019,611310,Tier 2 (Equation C-2a),144,0.01,92,short tons/year,,,,,,269.4,mmBtu/hr,,,mmBtu/short ton,16.68241304,92,tons,1534.782,MMBtu,0.175203425
1927,1005959,2016,DOMTAR PAPER KINGSPORT MILL,82-0022-33,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SULLIVAN COUNTY,47163,322121,Tier 2 (Equation C-2a),251452.7,19.3,274100,short tons/year,,,,,,544,mmBtu/hr,,,mmBtu/gallon,0.1379,274100,tons,37798.39,MMBtu,4.314884703
1928,1005959,2016,DOMTAR PAPER KINGSPORT MILL,82-0022-33,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SULLIVAN COUNTY,47163,322121,Tier 2 (Equation C-2a),251452.7,19.3,274100,short tons/year,,,,,,544,mmBtu/hr,,,mmBtu/short ton,9.780126377,274100,tons,2680732.64,MMBtu,306.0197078
1935,1005959,2017,DOMTAR PAPER KINGSPORT MILL,82-0022-33,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SULLIVAN COUNTY,47163,322121,Tier 2 (Equation C-2a),211130.3,16.21,233017,short tons/year,,,,,,544,mmBtu/hr,,,mmBtu/gallon,0.1379,233017,tons,32133.0443,MMBtu,3.668155742
1936,1005959,2017,DOMTAR PAPER KINGSPORT MILL,82-0022-33,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,SULLIVAN COUNTY,47163,322121,Tier 2 (Equation C-2a),211130.3,16.21,233017,short tons/year,,,,,,544,mmBtu/hr,,,mmBtu/short ton,9.659620457,233017,tons,2250855.78,MMBtu,256.9470068
3063,1006703,2016,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES,28087,322110,Tier 2 (Equation C-2a),416788.9,31.99,281100,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/gallon,0.139872697,281100,tons,39318.21517,MMBtu,4.488380727
3064,1006703,2016,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES,28087,322110,Tier 2 (Equation C-2a),416788.9,31.99,281100,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/scf,0.001011488,281100,tons,284.3292158,MMBtu,0.032457673
3065,1006703,2016,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES,28087,322110,Tier 2 (Equation C-2a),416788.9,31.99,281100,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/short ton,15.80711022,281100,tons,4443378.683,MMBtu,507.2350095
3066,1006703,2016,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES COUNTY,28087,322110,Tier 2 (Equation C-2a),416788.9,31.99,281100,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/gallon,0.139872697,281100,tons,39318.21517,MMBtu,4.488380727
3067,1006703,2016,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES COUNTY,28087,322110,Tier 2 (Equation C-2a),416788.9,31.99,281100,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/scf,0.001011488,281100,tons,284.3292158,MMBtu,0.032457673
3068,1006703,2016,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES COUNTY,28087,322110,Tier 2 (Equation C-2a),416788.9,31.99,281100,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/short ton,15.80711022,281100,tons,4443378.683,MMBtu,507.2350095
3113,1006703,2014,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES,28087,322110,Tier 2 (Equation C-2a),499505,38.34,330906,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/gallon,0.135526655,330906,tons,44846.58342,MMBtu,5.119472994
3114,1006703,2014,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES,28087,322110,Tier 2 (Equation C-2a),499505,38.34,330906,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/scf,0.001009804,330906,tons,334.15025,MMBtu,0.038145006
3115,1006703,2014,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES,28087,322110,Tier 2 (Equation C-2a),499505,38.34,330906,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/short ton,16.09282853,330906,tons,5325213.517,MMBtu,607.9010864
3116,1006703,2014,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES COUNTY,28087,322110,Tier 2 (Equation C-2a),499505,38.34,330906,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/gallon,0.135526655,330906,tons,44846.58342,MMBtu,5.119472994
3117,1006703,2014,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES COUNTY,28087,322110,Tier 2 (Equation C-2a),499505,38.34,330906,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/scf,0.001009804,330906,tons,334.15025,MMBtu,0.038145006
3118,1006703,2014,International Paper - Columbus Mill,MFPB,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LOWNDES COUNTY,28087,322110,Tier 2 (Equation C-2a),499505,38.34,330906,short tons/year,,,,,,1400,mmBtu/hr,,,mmBtu/short ton,16.09282853,330906,tons,5325213.517,MMBtu,607.9010864
9659,1007644,2018,FLAMBEAU RIVER PAPERS LLC,B24,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,PRICE COUNTY,55099,322110,Tier 2 (Equation C-2a),127901.3,9.82,80209,short tons/year,17,mmBtu/short ton,,,,249,mmBtu/hr,,,mmBtu/short ton,26.1171619,80209,tons,2094831.439,MMBtu,239.136009
9660,1007644,2018,FLAMBEAU RIVER PAPERS LLC,B24,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,PRICE COUNTY,55099,322121,Tier 2 (Equation C-2a),127901.3,9.82,80209,short tons/year,17,mmBtu/short ton,,,,249,mmBtu/hr,,,mmBtu/short ton,26.1171619,80209,tons,2094831.439,MMBtu,239.136009
11808,1006194,2018,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY COUNTY,26119,221117,Tier 2 (Equation C-2a),159664.1,12.26,184102,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,9.802572928,184102,tons,1804673.281,MMBtu,206.0129316
11809,1006194,2018,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY,26119,221119,Tier 2 (Equation C-2a),159664.1,12.26,184102,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,9.802572928,184102,tons,1804673.281,MMBtu,206.0129316
11810,1006194,2018,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY COUNTY,26119,221119,Tier 2 (Equation C-2a),159664.1,12.26,184102,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,9.802572928,184102,tons,1804673.281,MMBtu,206.0129316
11832,1006194,2017,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY COUNTY,26119,221117,Tier 2 (Equation C-2a),177040.6,13.59,198371,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.08177274,198371,tons,1999931.339,MMBtu,228.3026643
11833,1006194,2017,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY,26119,221119,Tier 2 (Equation C-2a),177040.6,13.59,198371,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.08177274,198371,tons,1999931.339,MMBtu,228.3026643
11834,1006194,2017,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY COUNTY,26119,221119,Tier 2 (Equation C-2a),177040.6,13.59,198371,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.08177274,198371,tons,1999931.339,MMBtu,228.3026643
11850,1006194,2016,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY COUNTY,26119,221117,Tier 2 (Equation C-2a),177626.1,13.63,194655,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.34504693,194655,tons,2013715.11,MMBtu,229.8761541
11851,1006194,2016,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY,26119,221119,Tier 2 (Equation C-2a),177626.1,13.63,194655,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.34504693,194655,tons,2013715.11,MMBtu,229.8761541
11852,1006194,2016,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY COUNTY,26119,221119,Tier 2 (Equation C-2a),177626.1,13.63,194655,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.34504693,194655,tons,2013715.11,MMBtu,229.8761541
11853,1006194,2015,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY COUNTY,26119,221117,Tier 2 (Equation C-2a),183173,14.06,208856,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.10516314,208856,tons,2110523.953,MMBtu,240.9273919
11854,1006194,2015,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY,26119,221119,Tier 2 (Equation C-2a),183173,14.06,208856,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.10516314,208856,tons,2110523.953,MMBtu,240.9273919
11855,1006194,2015,HILLMAN POWER COMPANY,EUBOILER,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MONTMORENCY COUNTY,26119,221119,Tier 2 (Equation C-2a),183173,14.06,208856,short tons/year,,,,,,300,mmBtu/hr,,,mmBtu/short ton,10.10516314,208856,tons,2110523.953,MMBtu,240.9273919
12778,1000961,2014,DOMTAR PAPER CO LLC HAWESVILLE MILL,BFB Boiler,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,HANCOCK COUNTY,21091,322121,Tier 2 (Equation C-2a),307997.9,23.64,204512,short tons/year,,,,,,1050,mmBtu/hr,,,mmBtu/scf,0.001005882,204512,tons,205.7148809,MMBtu,0.023483434
12779,1000961,2014,DOMTAR PAPER CO LLC HAWESVILLE MILL,BFB Boiler,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,HANCOCK COUNTY,21091,322121,Tier 2 (Equation C-2a),307997.9,23.64,204512,short tons/year,,,,,,1050,mmBtu/hr,,,mmBtu/short ton,16.0555861,204512,tons,3283560.024,MMBtu,374.8356192
12780,1000961,2014,DOMTAR PAPER CO LLC HAWESVILLE MILL,BFB Boiler,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,HANCOCK,21091,322121,Tier 2 (Equation C-2a),307997.9,23.64,204512,short tons/year,,,,,,1050,mmBtu/hr,,,mmBtu/scf,0.001005882,204512,tons,205.7148809,MMBtu,0.023483434
