index,FACILITY_ID,FACILITY_NAME,COUNTY_FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,TIER,CO2_COMBUSTION_EMISSIONS,CH4_COMBUSTION_EMISSIONS,FUEL_QUANTITY,FUEL_QUANTITY_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr
,1002266,NUCOR STEEL - BERKELEY,45015,BERKELEY COUNTY,331110,2015,GP-2,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0.4,0,,,13.8,mmBtu/hr,,,,,2582.657968,scf,6.50829808,MMBtu,0.000742956
,1002266,NUCOR STEEL - BERKELEY,45015,BERKELEY COUNTY,331111,2015,GP-2,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0.4,0,,,13.8,mmBtu/hr,,,,,2582.657968,scf,6.50829808,MMBtu,0.000742956
,1001908,APACHE NITROGEN PRODUCTS - PLANT,4003,COCHISE COUNTY,325311,2016,GP-1,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,0.25,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON COUNTY,331110,2013,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,135,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON,331111,2013,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,135,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON COUNTY,331111,2013,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,135,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON COUNTY,331110,2012,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,135,mmBtu/hr,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON,331111,2012,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,135,mmBtu/hr,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON COUNTY,331111,2012,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,135,mmBtu/hr,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON COUNTY,331110,2011,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,135,mmBtu/hr,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON,331111,2011,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,135,mmBtu/hr,,0,scf,0,MMBtu,0
,1003981,SMI STEEL LLC,1073,JEFFERSON COUNTY,331111,2011,GP-Plant,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,135,mmBtu/hr,,0,scf,0,MMBtu,0
,1004796,DENVER INTERNATIONAL AIRPORT,8031,DENVER,488119,2018,GP- DIA NG/Propane Burning Sources,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0.2,0,,,90,mmBtu/hr,320,,,,1291.328984,scf,3.25414904,MMBtu,0.000371478
,1002115,MAGNESITA REFRACTORIES/YORK,42133,YORK COUNTY,327120,2012,GP-Tunnel Kilns/Oven/General,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,25.7,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1002115,MAGNESITA REFRACTORIES/YORK,42133,YORK COUNTY,327125,2012,GP-Tunnel Kilns/Oven/General,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,25.7,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1002115,MAGNESITA REFRACTORIES/YORK,42133,YORK COUNTY,327120,2011,GP-Tunnel Kilns/Oven/General,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,25.7,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1002115,MAGNESITA REFRACTORIES/YORK,42133,YORK COUNTY,327125,2011,GP-Tunnel Kilns/Oven/General,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,25.7,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1003290,GRIFFIN PIPE PRODUCTS CO,19155,POTTAWATTAMIE COUNTY,331511,2012,GP-1,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,179,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1003290,GRIFFIN PIPE PRODUCTS CO,19155,POTTAWATTAMIE,331511,2012,GP-1,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,179,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1003290,GRIFFIN PIPE PRODUCTS CO,19155,POTTAWATTAMIE COUNTY,331511,2011,GP-1,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,179,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1003290,GRIFFIN PIPE PRODUCTS CO,19155,POTTAWATTAMIE,331511,2011,GP-1,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,179,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1000348,Resolute FP US Inc. - Catawba Operations,45091,York,322121,2011,GP-06,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,64,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2014,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2014,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2016,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2016,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2016,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2016,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION,325411,2010,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION COUNTY,325411,2010,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2018,GP-Carbon Adsorber 103 105 190 and 520,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,0.1,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2018,GP-Carbon Adsorber 103 105 190 and 520,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,0.1,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2013,Raws Lab,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2013,Raws Lab,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION,325411,2010,Raws Lab,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION COUNTY,325411,2010,Raws Lab,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION,325411,2011,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION COUNTY,325411,2011,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2012,Raws Lab,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2012,Raws Lab,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2012,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2012,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2013,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2013,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION,325411,2011,Raws Lab,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION COUNTY,325411,2011,Raws Lab,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION,325411,2010,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION COUNTY,325411,2010,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION,325411,2011,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,ELI LILLY AND COMPANY-CLINTON LABS,18165,VERMILLION COUNTY,325411,2011,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2015,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2015,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2012,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2012,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2014,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2014,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2016,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2016,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2012,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2012,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2017,GP-Carbon Adsorber 103 105 190 and 520,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,0.1,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2017,GP-Carbon Adsorber 103 105 190 and 520,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,0.1,mmBtu/hr,,,,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2013,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2013,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2014,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2014,GP-3 C58 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2013,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2013,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2015,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2015,GP-2 C45 CEMs Analyzers,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION,325411,2015,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1002020,Elanco Clinton Laboratories,18165,VERMILLION COUNTY,325411,2015,GP-4 C59 CEMs,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,,,,,,,0.1,mmBtu/hr,,0,scf,0,MMBtu,0
,1005710,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,25023,PLYMOUTH COUNTY,562213,2014,GP-Other Stationary Sources,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0.1,,,,2.8,mmBtu/hr,,,,,645.6644921,scf,1.62707452,MMBtu,0.000185739
,1005710,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,25023,PLYMOUTH,562213,2014,GP-Other Stationary Sources,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0.1,,,,2.8,mmBtu/hr,,,,,645.6644921,scf,1.62707452,MMBtu,0.000185739
,1003599,CALABASAS SANITARY LANDFILL,6037,LOS ANGELES,562212,2013,GP-Turbines,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),1.1,,,,51.6,mmBtu/hr,,,,,7102.309413,scf,17.89781972,MMBtu,0.00204313
,1007958,MILLIKEN & COMPANY PENDLETON FINISHING PLANT,45077,PICKENS COUNTY,313311,2014,GP-002,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),1,,,,63,mmBtu/hr,,,,,6456.644921,scf,16.2707452,MMBtu,0.001857391
,1007958,MILLIKEN & COMPANY PENDLETON FINISHING PLANT,45077,PICKENS COUNTY,313210,2014,GP-002,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),1,,,,63,mmBtu/hr,,,,,6456.644921,scf,16.2707452,MMBtu,0.001857391
,1001413,Gorgas,1127,Walker,221112,2015,Steam Cleaner,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,,,,,,0.3,mmBtu/hr,,0,scf,0,MMBtu,0
,1002950,CORN PLUS,27043,FARIBAULT,325193,2011,GP-001,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),2.2,0,,,200,mmBtu/hr,,,,,14204.61883,scf,35.79563944,MMBtu,0.00408626
,1002950,CORN PLUS,27043,FARIBAULT COUNTY,325193,2011,GP-001,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),2.2,0,,,200,mmBtu/hr,,,,,14204.61883,scf,35.79563944,MMBtu,0.00408626
,1001461,Cameo,8077,Mesa,221112,2010,GP-SH,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0.3,,,,10,mmBtu/hr,,,,,1936.993476,scf,4.88122356,MMBtu,0.000557217
,1000609,LAMB WESTON INC. Hermiston,41059,UMATILLA,311411,2018,GP-Combustion Equipment,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),4.2,0,,,70.3,mmBtu/hr,176.6,,,,27117.90867,scf,68.33712984,MMBtu,0.007801042
,1007879,WM of NH - TREE (Turnkey Landfill),33017,STRAFFORD,562212,2015,BOILER010,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,9.416,mmBtu/hr,,0,scf,0,MMBtu,0
,1007879,WM of NH - TREE (Turnkey Landfill),33017,STRAFFORD,562212,2014,BOILER010,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,9.416,mmBtu/hr,,0,scf,0,MMBtu,0
,1007879,WM of NH - TREE (Turnkey Landfill),33017,STRAFFORD,562212,2016,BOILER010,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,9.416,mmBtu/hr,,0,scf,0,MMBtu,0
,1007901,OUTER LOOP RECYCLING & DISPOSA,21111,JEFFERSON,562212,2015,BOILER001,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,2,mmBtu/hr,,0,scf,0,MMBtu,0
,1007901,OUTER LOOP RECYCLING & DISPOSA,21111,JEFFERSON,562212,2014,BOILER001,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,2,mmBtu/hr,,0,scf,0,MMBtu,0
,1007901,OUTER LOOP RECYCLING & DISPOSA,21111,JEFFERSON,562212,2017,BOILER001,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,2,mmBtu/hr,,0,scf,0,MMBtu,0
,1007901,OUTER LOOP RECYCLING & DISPOSA,21111,JEFFERSON,562212,2016,BOILER001,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,2,mmBtu/hr,,0,scf,0,MMBtu,0
,1007901,OUTER LOOP RECYCLING & DISPOSA,21111,JEFFERSON,562212,2018,BOILER001,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,2,mmBtu/hr,,0,scf,0,MMBtu,0
,1002057,MILLERCOORS LLC,13095,DOUGHERTY,312120,2018,DO #2 and Propane for Keeler Boiler,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,116,mmBtu/hr,,0,scf,0,MMBtu,0
,1002057,MILLERCOORS LLC,13095,DOUGHERTY COUNTY,312120,2018,DO #2 and Propane for Keeler Boiler,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,116,mmBtu/hr,,0,scf,0,MMBtu,0
,1002057,MILLERCOORS LLC,13095,DOUGHERTY,312120,2017,DO #2 and Propane for Keeler Boiler,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,116,mmBtu/hr,,0,scf,0,MMBtu,0
,1002057,MILLERCOORS LLC,13095,DOUGHERTY COUNTY,312120,2017,DO #2 and Propane for Keeler Boiler,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,116,mmBtu/hr,,0,scf,0,MMBtu,0
,1002057,MILLERCOORS LLC,13095,DOUGHERTY,312120,2016,Propane Light Off Fuel,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,116,mmBtu/hr,,0,scf,0,MMBtu,0
,1002057,MILLERCOORS LLC,13095,DOUGHERTY COUNTY,312120,2016,Propane Light Off Fuel,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,116,mmBtu/hr,,0,scf,0,MMBtu,0
,1000561,Spiritwood Station,38093,Stutsman,221112,2014,Unit 13,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),3.9,0,25087.4,scf/year,,,,281,mmBtu/hr,,25087.4,scf,63.220248,MMBtu,0.007216923
,1000561,Spiritwood Station,38093,Stutsman,221112,2014,Unit 14,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),4.4,0,28671.3,scf/year,,,,281,mmBtu/hr,,28671.3,scf,72.251676,MMBtu,0.008247908
,1007890,WASTE MANAGEMENT OF MISSISSIPPI INC  PECAN GROVE LANDFILL AND RECYCLING CENTER A,28047,HARRISON COUNTY,562212,2018,BOILER001b,OB (Boiler  other),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,9.4,mmBtu/hr,,0,scf,0,MMBtu,0
,1003297,DUKE UNIVERSITY,37063,DURHAM,611310,2017,GP-EC1-15,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,12.25,mmBtu/hr,183.75,,,,0,scf,0,MMBtu,0
,1007724,DEKALB COUNTY LANDFILL,17037,DEKALB,562212,2018,PRESSUREWASHER,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,0.5,mmBtu/hr,,0,scf,0,MMBtu,0
,1007724,DEKALB COUNTY LANDFILL,17037,DEKALB,562212,2017,PRESSUREWASHER,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,0.5,mmBtu/hr,,0,scf,0,MMBtu,0
,1007834,WASTE MANAGEMENT OF WISCONSIN  INC.,55071,MANITOWOC COUNTY,562212,2016,pwash002,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,0.325,mmBtu/hr,,0,scf,0,MMBtu,0
,1007834,WASTE MANAGEMENT OF WISCONSIN  INC.,55071,MANITOWOC,562212,2016,pwash002,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,0.325,mmBtu/hr,,0,scf,0,MMBtu,0
,1007834,WASTE MANAGEMENT OF WISCONSIN  INC.,55071,MANITOWOC COUNTY,562212,2017,pwash002,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,0.325,mmBtu/hr,,0,scf,0,MMBtu,0
,1007834,WASTE MANAGEMENT OF WISCONSIN  INC.,55071,MANITOWOC,562212,2017,pwash002,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,0.325,mmBtu/hr,,0,scf,0,MMBtu,0
,1007834,WASTE MANAGEMENT OF WISCONSIN  INC.,55071,MANITOWOC COUNTY,562212,2015,pwash002,OCS (Other combustion source),Propane Gas,,,Tier 1 (Equation C-1),0,0,0,scf/year,,,,0.325,mmBtu/hr,,0,scf,0,MMBtu,0
